,w8,w6,w4,w10,w1,w0,l8,l6,l4,l10,l1,l0
18,1.2000002785217286e-06,5.920386397225746e-05,5.1450140795e-05,3.575229851625543e-05,4.220135488994756e-05,5.2254775000000005e-05,7.35000192008301e-07,6.400001084494359e-07,6.400001138952e-07,6.40000102e-07,6.0000009e-07,6.400001338189521e-07
19,1.2000002129030632e-06,5.9201657731535385e-05,5.1450140795e-05,3.5750047680260464e-05,4.220004119999999e-05,5.2250242472547286e-05,7.350001896748902e-07,6.400001264991737e-07,6.400001023541857e-07,6.400002571224041e-07,6.00000158357411e-07,6.400001502368494e-07
20,1.2000001999999998e-06,5.920091308624229e-05,5.1450140795e-05,3.575004208654771e-05,4.220004119999999e-05,5.2253589107154656e-05,7.35000145984104e-07,6.40000102e-07,6.40000102e-07,6.400002265022952e-07,6.0000009e-07,6.400001808035746e-07
21,1.2000001999999998e-06,5.9200963581127435e-05,5.1450140795e-05,3.575177408646631e-05,4.220004119999999e-05,5.2250214875e-05,7.350001915826108e-07,6.40000102e-07,6.400001451639206e-07,6.40000274805221e-07,6.000001815819776e-07,6.400001883560378e-07
22,1.2000002650114108e-06,5.920408e-05,5.1450140795e-05,3.5751790749995265e-05,4.220041547407423e-05,5.2250757978569e-05,7.350001927e-07,6.400001059848023e-07,6.400001818484128e-07,6.400001339552427e-07,6.0000009e-07,6.400001066708441e-07
23,1.200000222468574e-06,5.920177338407802e-05,5.1450140795e-05,3.575011834964805e-05,4.220006917537742e-05,5.225125143471185e-05,7.350001899776006e-07,6.40000102e-07,6.400002313673503e-07,6.400002622343297e-07,6.0000009e-07,6.400001879874962e-07
24,1.2000001999999998e-06,5.9200840368694306e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250632429156105e-05,7.350001870687275e-07,6.40000102e-07,6.400001186021979e-07,6.400002495857508e-07,6.0000009e-07,6.400001330748459e-07
25,1.2000002792054557e-06,5.9202284946655355e-05,5.1450140795e-05,3.575170498889791e-05,4.2200683189706795e-05,5.225109456864892e-05,7.350001927e-07,6.400001181238688e-07,6.400001861613567e-07,6.400002579548008e-07,6.0000009e-07,6.400000987999999e-07
26,1.2000002008849834e-06,5.9200986013442724e-05,5.1450140795e-05,3.575014867068636e-05,4.2200086471094014e-05,5.225026754761169e-05,7.350001823736309e-07,6.40000102e-07,6.40000107597561e-07,6.400002640296609e-07,6.0000009e-07,6.40000160900605e-07
27,1.2000002063581061e-06,5.920304281037125e-05,5.1450140795e-05,3.575143876916816e-05,4.220004119999999e-05,5.225107481538327e-05,7.350001692659574e-07,6.400001441366507e-07,6.40000102e-07,6.400001930541296e-07,6.000001806768179e-07,6.400001485475038e-07
28,1.2000002004490327e-06,5.920110373244606e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250675966142343e-05,7.350001867461634e-07,6.40000102e-07,6.400001199746896e-07,6.400002622181505e-07,6.0000009e-07,6.400001520098387e-07
29,1.2000002734068011e-06,5.9203150715596316e-05,5.1450140795e-05,3.575003474999999e-05,4.220021795164466e-05,5.225050025708748e-05,7.350001927e-07,6.400001300198681e-07,6.40000102e-07,6.400002487765605e-07,6.0000009e-07,6.400001077138581e-07
30,1.2000001999999998e-06,5.9200896950148055e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.22509659485232e-05,7.350001887102239e-07,6.40000102e-07,6.400001404476047e-07,6.400002806808895e-07,6.0000009e-07,6.400001122290424e-07
31,1.2000002546458243e-06,5.920223651475819e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225058855513212e-05,7.350001927e-07,6.400001313610478e-07,6.400001326622517e-07,6.40000282e-07,6.0000009e-07,6.400001444252583e-07
32,1.2000001999999998e-06,5.920077190035385e-05,5.1450140795e-05,3.575008287229717e-05,4.220004119999999e-05,5.225084932598979e-05,7.350001850208336e-07,6.40000102e-07,6.400001186647147e-07,6.400002568387229e-07,6.0000009e-07,6.400001221062434e-07
33,1.20000028e-06,5.920217842743832e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225079142154667e-05,7.350001927e-07,6.40000102e-07,6.400001384594227e-07,6.40000282e-07,6.0000009e-07,6.400001434418092e-07
34,1.2000002007186294e-06,5.920112097722768e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250651834919526e-05,7.350001776412314e-07,6.40000102e-07,6.40000102e-07,6.400002405291754e-07,6.0000009e-07,6.400001139995094e-07
35,1.2000002487035322e-06,5.920153444706833e-05,5.1450140795e-05,3.575006283739673e-05,4.220004119999999e-05,5.225139244885692e-05,7.350001927e-07,6.40000102e-07,6.40000121796462e-07,6.40000276327278e-07,6.0000009e-07,6.400001810908698e-07
36,1.2000001999999998e-06,5.920147943994271e-05,5.1450140795e-05,3.5752402463613074e-05,4.220004119999999e-05,5.2250484935732245e-05,7.350001522402526e-07,6.40000102e-07,6.40000102e-07,6.400002638293857e-07,6.0000009e-07,6.400001120430591e-07
37,1.2000002503581952e-06,5.920229135023273e-05,5.1450140795e-05,3.575048357282502e-05,4.220011413899968e-05,5.2250567839949896e-05,7.350001927e-07,6.400001322739053e-07,6.400001048636604e-07,6.400002794312806e-07,6.0000009e-07,6.400000987999999e-07
38,1.2000001999999998e-06,5.920090133786709e-05,5.1450140795e-05,3.5750158955024824e-05,4.220004119999999e-05,5.2251765231218335e-05,7.350001910192019e-07,6.40000102e-07,6.400001241545904e-07,6.400002306789775e-07,6.0000009e-07,6.400001327547966e-07
39,1.2000002421766805e-06,5.920256676716438e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250369768848546e-05,7.350001927e-07,6.40000167539627e-07,6.400001749286623e-07,6.400002819636399e-07,6.0000009e-07,6.400001081351629e-07
40,1.2000001999999998e-06,5.9201435073100246e-05,5.1450140795e-05,3.575006977757077e-05,4.220004119999999e-05,5.225167169400354e-05,7.350001370587422e-07,6.40000102e-07,6.40000102e-07,6.400002611404605e-07,6.000000903543358e-07,6.400001354690364e-07
41,1.2000001999999998e-06,5.920148297982449e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225315942262969e-05,7.35000120471227e-07,6.40000102e-07,6.400001053528954e-07,6.400002702943785e-07,6.0000009e-07,6.400000987999999e-07
42,1.2000002685149669e-06,5.9202272559896893e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225094184407313e-05,7.350001927e-07,6.40000102e-07,6.400001193084717e-07,6.400002812220091e-07,6.0000009e-07,6.400001348554748e-07
43,1.2000002008438515e-06,5.920152610343689e-05,5.1450140795e-05,3.575004495386892e-05,4.220004119999999e-05,5.225070617328589e-05,7.350001675776046e-07,6.40000130317132e-07,6.40000102e-07,6.400002031645877e-07,6.0000009e-07,6.400000987999999e-07
44,1.2000001999999998e-06,5.920130291963039e-05,5.1450140795e-05,3.575137986791116e-05,4.220004119999999e-05,5.225056384564494e-05,7.350001822688014e-07,6.400001023905457e-07,6.400001181258322e-07,6.400002646492941e-07,6.000001768481469e-07,6.400001190703024e-07
45,1.2000002213443757e-06,5.920148615199592e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250491726635046e-05,7.350001927e-07,6.40000102e-07,6.400001464481569e-07,6.40000282e-07,6.0000009e-07,6.400001828237398e-07
46,1.2000002003215742e-06,5.920090773350685e-05,5.1450140795e-05,3.575017225171681e-05,4.220004119999999e-05,5.225078315678327e-05,7.35000162201079e-07,6.40000102e-07,6.40000102e-07,6.400002793161387e-07,6.0000009e-07,6.400001586243232e-07
47,1.20000028e-06,5.920408e-05,5.1450140795e-05,3.57502448547486e-05,4.2200390197042275e-05,5.2251000766696404e-05,7.350001902727612e-07,6.40000102e-07,6.400001104543388e-07,6.400002567010613e-07,6.000002482500314e-07,6.400001621112247e-07
48,1.2000001999999998e-06,5.9201472336862376e-05,5.1450140795e-05,3.575003474999999e-05,4.220006577325651e-05,5.225418516574036e-05,7.350001088648039e-07,6.40000102e-07,6.40000111571377e-07,6.400002536693925e-07,6.0000009e-07,6.400000987999999e-07
49,1.200000218882966e-06,5.9200861763959274e-05,5.1450140795e-05,3.5752449875e-05,4.2200964741973336e-05,5.2250229495506986e-05,7.350001910458691e-07,6.400001216804135e-07,6.400002787463517e-07,6.400001262918658e-07,6.0000009e-07,6.400001227943668e-07
50,1.2000002002991342e-06,5.920095778219841e-05,5.1450140795e-05,3.575004070748115e-05,4.220004119999999e-05,5.225120818923607e-05,7.350001924766945e-07,6.40000102e-07,6.400001327414305e-07,6.40000272686351e-07,6.0000009e-07,6.400002067860255e-07
51,1.2000002581799937e-06,5.92017604342445e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250244618580745e-05,7.350001927e-07,6.40000102e-07,6.400001236008806e-07,6.40000282e-07,6.0000009e-07,6.400001112828036e-07
52,1.2000002729739952e-06,5.920172185115036e-05,5.1450140795e-05,3.575004380440687e-05,4.220005973400119e-05,5.225176129711812e-05,7.350001927e-07,6.40000102e-07,6.400001484483391e-07,6.40000282e-07,6.0000009e-07,6.400000988669947e-07
53,1.2000002004144024e-06,5.9200974589319385e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225104806912809e-05,7.350001848393195e-07,6.40000102e-07,6.400001088899726e-07,6.400002244524331e-07,6.0000009e-07,6.400001716029048e-07
54,1.2000002002677203e-06,5.92012264653476e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225063837610552e-05,7.350001618392032e-07,6.40000102e-07,6.40000102e-07,6.40000194401135e-07,6.0000009e-07,6.400001008484184e-07
55,1.2000002445903159e-06,5.92020884361364e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225028884608665e-05,7.350001926042933e-07,6.400001422141505e-07,6.400001040762229e-07,6.400002788502819e-07,6.0000009e-07,6.400001167787414e-07
56,1.2000001999999998e-06,5.920152057974491e-05,5.1450140795e-05,3.57500377128338e-05,4.220004119999999e-05,5.225081960659966e-05,7.350001493489764e-07,6.400001030652339e-07,6.400001081413467e-07,6.400001232916325e-07,6.0000009e-07,6.400001089527711e-07
57,1.2000001999999998e-06,5.9200789369869385e-05,5.1450140795e-05,3.575003474999999e-05,4.220004520593515e-05,5.225206884528093e-05,7.350001878689582e-07,6.40000102e-07,6.400001138128883e-07,6.4000027311588e-07,6.0000009e-07,6.400001501255609e-07
58,1.20000028e-06,5.920160260465088e-05,5.1450140795e-05,3.5751333258484546e-05,4.220048690343714e-05,5.2253282934187366e-05,7.350001924168177e-07,6.400001177866668e-07,6.400002541409678e-07,6.400002523718042e-07,6.0000009e-07,6.400000987999999e-07
59,1.2000002003725887e-06,5.92008253392038e-05,5.145048993390674e-05,3.575018494121645e-05,4.2200091113725386e-05,5.225175340092179e-05,7.350001890739583e-07,6.40000102e-07,6.400002032218583e-07,6.40000102e-07,6.0000009e-07,6.400001755112683e-07
60,1.2000002000679708e-06,5.92009042113855e-05,5.145015764714566e-05,3.5750038187805635e-05,4.220004119999999e-05,5.2250878168130475e-05,7.350001885855558e-07,6.40000102e-07,6.400001153219957e-07,6.400002748737354e-07,6.0000009e-07,6.400001853680652e-07
61,1.2000002060094976e-06,5.9201532806064186e-05,5.1450140795e-05,3.575013270856678e-05,4.220004119999999e-05,5.2251479850489894e-05,7.350001708086661e-07,6.40000102e-07,6.400001938533849e-07,6.40000276838357e-07,6.0000009e-07,6.400001791291453e-07
62,1.2000001999999998e-06,5.9201237741930395e-05,5.1450140795e-05,3.575192353927756e-05,4.220004119999999e-05,5.2250747511372675e-05,7.350001927e-07,6.400001032715924e-07,6.40000112705179e-07,6.40000282e-07,6.000001132951891e-07,6.40000113838298e-07
63,1.2000001999999998e-06,5.9201094957504084e-05,5.1450140795e-05,3.575012823883645e-05,4.220004119999999e-05,5.225107204827623e-05,7.350001837020265e-07,6.400001042968399e-07,6.400001105352933e-07,6.40000278032133e-07,6.0000009e-07,6.400001233598795e-07
64,1.2000001999999998e-06,5.920112059870232e-05,5.1450140795e-05,3.5750163666019825e-05,4.220004119999999e-05,5.225068490960192e-05,7.350001719972641e-07,6.40000102e-07,6.400001133825816e-07,6.400002620252461e-07,6.0000009e-07,6.400001923342689e-07
65,1.20000028e-06,5.920408e-05,5.1450140795e-05,3.575233502956169e-05,4.2200743661885e-05,5.225272975984909e-05,7.350001904316561e-07,6.40000102e-07,6.40000102e-07,6.40000102e-07,6.0000009e-07,6.400001240571494e-07
66,1.200000200284431e-06,5.920126839672917e-05,5.1450140795e-05,3.575034233891937e-05,4.220004119999999e-05,5.225093416667953e-05,7.350001552633686e-07,6.40000102e-07,6.400001276178909e-07,6.400002548512167e-07,6.0000009e-07,6.400001588517475e-07
67,1.2000002007939005e-06,5.920121445245114e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250540711809206e-05,7.350001863810363e-07,6.400001099430294e-07,6.400001033253492e-07,6.400002529242212e-07,6.0000009e-07,6.400001432484202e-07
68,1.2000001999999998e-06,5.920110778916626e-05,5.145016214001151e-05,3.575024614060581e-05,4.220004119999999e-05,5.2250724505964624e-05,7.350001893866481e-07,6.400001165330292e-07,6.400001070852804e-07,6.400002745484157e-07,6.0000009e-07,6.400001641136248e-07
69,1.2000001999999998e-06,5.920184355910645e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225122618378985e-05,7.350001132227706e-07,6.40000102e-07,6.40000102e-07,6.400002283875127e-07,6.0000009e-07,6.400001070823056e-07
70,1.200000200445571e-06,5.92010606647939e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225053781518726e-05,7.350001844328769e-07,6.40000102e-07,6.400001292474402e-07,6.400002485855336e-07,6.0000009e-07,6.400001202122308e-07
71,1.2000001999999998e-06,5.9201417313861504e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2251029017797915e-05,7.350001498947508e-07,6.400001043276639e-07,6.40000102e-07,6.400002732995361e-07,6.000000900553662e-07,6.400001128701361e-07
72,1.2000001999999998e-06,5.920141662428059e-05,5.1450140795e-05,3.575142573252666e-05,4.220004119999999e-05,5.2250385577277676e-05,7.350001853328722e-07,6.40000102e-07,6.400001208185447e-07,6.400002714245005e-07,6.000001798266541e-07,6.400001762320248e-07
73,1.2000002004688357e-06,5.920096247144787e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225065218663472e-05,7.350001879758967e-07,6.40000102e-07,6.40000132886715e-07,6.400002815699989e-07,6.0000009e-07,6.400001526494538e-07
74,1.20000028e-06,5.920283134854737e-05,5.1450140795e-05,3.575003474999999e-05,4.220042302407926e-05,5.2250388328212335e-05,7.350001927e-07,6.400001198805118e-07,6.400001375443334e-07,6.400002793546123e-07,6.0000009e-07,6.400001119958239e-07
75,1.200000200362637e-06,5.9201044554794585e-05,5.1450151432382195e-05,3.575027734810464e-05,4.220004119999999e-05,5.225077186846514e-05,7.350001912200237e-07,6.400001077949339e-07,6.400001185053165e-07,6.400002682725294e-07,6.0000009e-07,6.400001499738709e-07
76,1.2000002774907016e-06,5.9203757618639064e-05,5.1450140795e-05,3.57506987801199e-05,4.2200500726817156e-05,5.2251443326334923e-05,7.350001927e-07,6.400001135158819e-07,6.400001603713376e-07,6.400002494708664e-07,6.00000159279651e-07,6.400001024544306e-07
77,1.20000028e-06,5.920408e-05,5.1450140795e-05,3.575232084173072e-05,4.220124426385379e-05,5.225291611318101e-05,7.350001705574761e-07,6.40000102e-07,6.400001298505295e-07,6.400001295003671e-07,6.000001982709824e-07,6.400001915644358e-07
78,1.2000002485827684e-06,5.920170720643608e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225113300943423e-05,7.350001900187909e-07,6.40000102e-07,6.40000106439587e-07,6.400002807093424e-07,6.0000009e-07,6.400001418648159e-07
79,1.20000028e-06,5.920314936500992e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225049005354164e-05,7.350001927e-07,6.40000102e-07,6.400001468873526e-07,6.40000282e-07,6.0000009e-07,6.400001717661387e-07
80,1.2000002461000966e-06,5.920251007091278e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.225158628850378e-05,7.350001927e-07,6.40000102e-07,6.400001307867867e-07,6.400002815473504e-07,6.0000009e-07,6.400001357094229e-07
81,1.20000021007617e-06,5.920162842335419e-05,5.1450140795e-05,3.575003474999999e-05,4.2200045653130015e-05,5.225040341268984e-05,7.350001903777911e-07,6.40000102e-07,6.400001646819855e-07,6.400002795104164e-07,6.0000009e-07,6.400001735200655e-07
82,1.2000002593460463e-06,5.920408e-05,5.1450140795e-05,3.5752449875e-05,4.220170762278692e-05,5.2254775000000005e-05,7.350001249681297e-07,6.40000102e-07,6.40000102e-07,6.400001070633293e-07,6.000001930872917e-07,6.400001580061278e-07
83,1.2000001999999998e-06,5.920080753551438e-05,5.1450140795e-05,3.575007954533509e-05,4.220006019576529e-05,5.225255187187239e-05,7.350001842938558e-07,6.40000102e-07,6.400001124306978e-07,6.400002537486786e-07,6.000000971833044e-07,6.400001861982084e-07
84,1.20000028e-06,5.920408e-05,5.1450140795e-05,3.5750050850242164e-05,4.2200096707708176e-05,5.22504795743859e-05,7.350001915856266e-07,6.40000102e-07,6.400001230066533e-07,6.400002776752706e-07,6.000001032746225e-07,6.400001464132618e-07
85,1.2000002220033813e-06,5.92015278113155e-05,5.1450140795e-05,3.575136890447598e-05,4.220020297284263e-05,5.2251319227815147e-05,7.350001688664382e-07,6.40000102e-07,6.400001053027809e-07,6.400001223533638e-07,6.0000009e-07,6.400001026282534e-07
86,1.2000002005216717e-06,5.9201068059482615e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250610457964685e-05,7.350001758881825e-07,6.40000102e-07,6.400001063473618e-07,6.400002360688335e-07,6.0000009e-07,6.400001083744212e-07
87,1.2000002718842505e-06,5.920310741566948e-05,5.1450140795e-05,3.575003474999999e-05,4.220005115362682e-05,5.225131714565577e-05,7.350001927e-07,6.400001385417933e-07,6.400001431411595e-07,6.400002819201775e-07,6.0000009e-07,6.400001561777762e-07
88,1.200000200419681e-06,5.9201046593771245e-05,5.1450140795e-05,3.575011237748373e-05,4.220004119999999e-05,5.225104596603976e-05,7.350001830934146e-07,6.40000102e-07,6.400001489811332e-07,6.400002584278782e-07,6.0000009e-07,6.400001936674348e-07
89,1.2000001999999998e-06,5.920089484231251e-05,5.1450140795e-05,3.5750282059963366e-05,4.220004119999999e-05,5.225064420740207e-05,7.350001749674969e-07,6.40000102e-07,6.400001023018074e-07,6.400002301767499e-07,6.0000009e-07,6.400001397920203e-07
90,1.2000002687517022e-06,5.920333892911736e-05,5.1450140795e-05,3.575007144605417e-05,4.220095480574867e-05,5.225070032133219e-05,7.350001660292449e-07,6.40000102e-07,6.40000102e-07,6.400002457517261e-07,6.000001552335816e-07,6.400000987999999e-07
91,1.20000028e-06,5.920266859296471e-05,5.1450140795e-05,3.575007791125638e-05,4.22008013690432e-05,5.225028253478313e-05,7.350001927e-07,6.40000102e-07,6.400001033560873e-07,6.400002209604009e-07,6.0000009e-07,6.400000987999999e-07
92,1.2000002024815988e-06,5.920164793462456e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2251360263791074e-05,7.350001313747544e-07,6.40000102e-07,6.40000102e-07,6.400001356975896e-07,6.0000009e-07,6.400001484200537e-07
93,1.2000001999999998e-06,5.920113519767605e-05,5.1450140795e-05,3.5752390625809394e-05,4.220004119999999e-05,5.225034742664379e-05,7.350001926607135e-07,6.40000102e-07,6.40000133428709e-07,6.400002809867794e-07,6.000001382782495e-07,6.400001457852833e-07
94,1.2000002364199233e-06,5.920187177953575e-05,5.1450140795e-05,3.575003474999999e-05,4.220004119999999e-05,5.2250346724300634e-05,7.350001927e-07,6.400001310640306e-07,6.400001071439243e-07,6.400002804398555e-07,6.0000009e-07,6.400001518322807e-07
95,1.2000002006034517e-06,5.920103960648099e-05,5.1450140795e-05,3.57500350191195e-05,4.220004119999999e-05,5.2250519752546425e-05,7.35000190241876e-07,6.40000102e-07,6.400001135870035e-07,6.400002509297627e-07,6.000000900332165e-07,6.400001612286605e-07
96,1.2000002736392068e-06,5.9203658353912506e-05,5.1450140795e-05,3.57522539747089e-05,4.220061335820553e-05,5.22523891323832e-05,7.350001927e-07,6.400001023833788e-07,6.400001413835293e-07,6.40000270320589e-07,6.0000009e-07,6.400001556151929e-07
97,1.2000002793326567e-06,5.920265002488228e-05,5.1450140795e-05,3.575106135334418e-05,4.220079770143828e-05,5.225038163801316e-05,7.350001927e-07,6.400001553910923e-07,6.400002298289854e-07,6.40000176798795e-07,6.000002461025477e-07,6.400001551613556e-07
98,1.2000002725149726e-06,5.920169116142605e-05,5.1450140795e-05,3.575030265455177e-05,4.2200151295530455e-05,5.225158934644178e-05,7.350001927e-07,6.400001211116459e-07,6.400002319592925e-07,6.40000280756678e-07,6.0000009e-07,6.40000115505668e-07
99,1.2000002006255745e-06,5.9200824866022304e-05,5.1450140795e-05,3.575014003302246e-05,4.220004119999999e-05,5.225071864123611e-05,7.350001925001102e-07,6.40000102e-07,6.40000104006362e-07,6.400002805545038e-07,6.0000009e-07,6.400001230813841e-07
100,1.2000002753277873e-06,5.920408e-05,5.1450140795e-05,3.5752128217082573e-05,4.220121859588045e-05,5.2254775000000005e-05,7.350001815371595e-07,6.40000102e-07,6.40000102e-07,6.400002289903873e-07,6.0000009e-07,6.400001515375192e-07
101,1.200000222136631e-06,5.920184552922424e-05,5.1450140795e-05,3.575153949371347e-05,4.220004119999999e-05,5.225152932001991e-05,7.350001917713489e-07,6.400001340247387e-07,6.400002337440128e-07,6.400002788540584e-07,6.0000009e-07,6.400001868983753e-07
102,1.200000269550023e-06,5.92021284655645e-05,5.1450140795e-05,3.5750189398566846e-05,4.220018164751587e-05,5.225324169598879e-05,7.350001927e-07,6.400001023567069e-07,6.400001630666143e-07,6.40000280435328e-07,6.0000009e-07,6.400001355618145e-07
103,1.20000028e-06,5.920408e-05,5.1450140795e-05,3.575119227836744e-05,4.2200841015801836e-05,5.22528163538146e-05,7.350001633938352e-07,6.40000102e-07,6.400001079368711e-07,6.40000102546441e-07,6.0000009e-07,6.400001025553155e-07
104,1.2000001999999998e-06,5.920113234568844e-05,5.1450140795e-05,3.5752213371707346e-05,4.220004119999999e-05,5.225138984320182e-05,7.350001828914657e-07,6.40000102e-07,6.400001447268814e-07,6.40000268485529e-07,6.0000009e-07,6.40000183093685e-07
105,1.2000002799284934e-06,5.920349119433869e-05,5.1450140795e-05,3.5751642504946914e-05,4.220077872196221e-05,5.2251399996192e-05,7.350001927e-07,6.400002250261253e-07,6.400002721009643e-07,6.40000102e-07,6.000002176300513e-07,6.400001728902901e-07
106,1.2000002064870787e-06,5.9200812567371444e-05,5.1450140795e-05,3.575003474999999e-05,4.220017122747087e-05,5.2250526070237356e-05,7.350001745426783e-07,6.40000102e-07,6.400001178429931e-07,6.400002349227256e-07,6.0000009e-07,6.400001842920555e-07
