,w8,w6,w4,w10,w1,w0,l8,l6,l4,l10,l1,l0
51,1.0126667022705078e-06,4.987020072937012e-05,1.83306853890419e-05,1.207283556461334e-06,1.9313236236572267e-06,5.3430377781391146e-05,9.367741966247559e-07,7.689448022842407e-07,9.399999999999999e-07,4.83097710609436e-07,3e-07,5.731082248687744e-07
52,1e-06,7.198570957183838e-05,6.482334434986115e-06,1e-06,2.3166934967041015e-06,4.142400163412094e-05,8.639404439926148e-07,8.29920711517334e-07,6.731136226654052e-07,8.087259674072265e-07,3e-07,4.5240890502929687e-07
53,1e-06,5.384900188446045e-05,2.9e-06,1e-06,6.165412044525146e-06,3.9880196869373327e-05,9.4e-07,7.948234701156615e-07,3.7265872001647947e-07,8.143043184280395e-07,3e-07,4.438346099853516e-07
54,1.0140005111694335e-06,4.167149314880371e-05,1.2083098208904265e-05,1e-06,2.0923593521118164e-06,5.053242242336273e-05,9.4e-07,7.229231023788452e-07,9.399999999999999e-07,5.544719362258911e-07,3e-07,5.485212850570678e-07
55,1e-06,4.3024147605896e-05,1.2788689017295838e-05,1e-06,3.3667949676513672e-06,6.337007105350494e-05,9.392162764072418e-07,6.420067930221558e-07,9.399999999999999e-07,8.868661546707152e-07,3e-07,5.158661890029907e-07
56,1.0024900913238526e-06,3.1856876373291016e-05,1.709915121793747e-05,1e-06,1.4625283241271973e-06,5.5027951478958136e-05,9.287464427947998e-07,6.495605373382568e-07,7.990173721313476e-07,4.576918268203735e-07,3e-07,5.765658378601074e-07
57,1.0001990795135498e-06,3.865000228881836e-05,7.579827535152436e-06,1e-06,3.569057178497314e-06,6.251429915428162e-05,9.4e-07,6.541303777694701e-07,9.399999999999999e-07,7.440571212768555e-07,3e-07,5.50109314918518e-07
58,1e-06,6.663017845153808e-05,1.5451325762271882e-05,1e-06,3.4862997055053713e-06,5.3349855303764344e-05,9.037791645526886e-07,7.234402322769164e-07,8.828295373916625e-07,7.774075651168823e-07,3e-07,5.005668497085571e-07
59,1.0163732528686523e-06,4.0302360343933106e-05,4.5339351892471316e-06,1e-06,1e-06,4.788443624973298e-05,9.317244458198548e-07,7.975364351272582e-07,9.399999999999999e-07,8.259662771224975e-07,3e-07,4.968900442123413e-07
60,1.0098031997680663e-06,5.991089382171631e-05,2.0222898507118226e-05,1e-06,1.6302632331848143e-06,6.070638567209244e-05,9.029128897190093e-07,7.859618806838988e-07,6.818031930923461e-07,5.183370733261107e-07,3e-07,5.230723905563354e-07
61,1.001008892059326e-06,5.7677591323852544e-05,2.9e-06,1e-06,1.4786672592163086e-06,4.062913674116135e-05,9.4e-07,7.423236989974975e-07,4.2406887054443354e-07,7.551925802230835e-07,3.060180902481079e-07,4.412310791015625e-07
62,1e-06,3.808926181793213e-05,1.2274876487255097e-05,1e-06,1.0090664863586426e-06,5.330733424425125e-05,9.4e-07,6.508103036880493e-07,9.399999999999999e-07,6.533086919784546e-07,3e-07,5.332818269729614e-07
63,1.0042977809906006e-06,4.6715735244750976e-05,2.9e-06,1e-06,3.676450347900391e-06,5.698752909898758e-05,9.361370515823365e-07,7.9758957862854e-07,3.706916236877441e-07,9.076557064056397e-07,3e-07,4.854954433441162e-07
64,1e-06,6.392285594940185e-05,2.9e-06,1e-06,9.561660861968995e-06,2.5735529422760013e-05,9.3716148853302e-07,9.043381357192992e-07,4.020394229888916e-07,8.55321159362793e-07,3e-07,4.04221453666687e-07
65,1.0005985736846923e-06,3.903988933563232e-05,9.979729890823364e-06,1e-06,1.1384038925170898e-06,5.873178052902222e-05,9.331836819648743e-07,6.70032730102539e-07,9.399999999999999e-07,9.005805397033691e-07,3e-07,5.017282724380493e-07
66,1e-06,5.2706451225280766e-05,6.930816411972046e-06,1e-06,1.2632522583007813e-06,4.328975969552994e-05,9.268345677852631e-07,8.774987363815307e-07,9.399999999999999e-07,8.346883916854857e-07,3e-07,4.781743764877319e-07
67,1.0042535781860351e-06,6.998700466156007e-05,1.2454963791370391e-05,1e-06,2.563463020324707e-06,4.4669593691825867e-05,8.709230375289917e-07,7.564446353912353e-07,7.780476474761963e-07,7.510769271850585e-07,3e-07,4.261542797088623e-07
68,1.004426670074463e-06,4.116825180053711e-05,7.2653171777725225e-06,1e-06,2.864091205596924e-06,5.6058668792247776e-05,9.4e-07,6.661560440063476e-07,9.399999999999999e-07,6.266721391677856e-07,3e-07,5.584941101074218e-07
69,1e-06,4.56716947555542e-05,5.192773675918579e-06,1.8862099051475524e-06,4.300466251373291e-06,6.11961349248886e-05,9.397384166717529e-07,7.304819965362548e-07,8.484946155548096e-07,6.274912500381469e-07,3e-07,5.783692169189453e-07
70,1e-06,4.372115058898926e-05,6.404618394374848e-06,1e-06,3.3784448623657226e-06,5.910373449325562e-05,9.397885632514953e-07,6.390296840667725e-07,9.399999999999999e-07,8.301084661483764e-07,3e-07,5.255890750885009e-07
71,1e-06,3.177509746551514e-05,1.3088788223266602e-05,1e-06,1.9498003959655763e-06,6.275701642036439e-05,9.4e-07,6.19489541053772e-07,9.399999999999999e-07,7.990223789215087e-07,3e-07,5.192399311065674e-07
72,1.000223970413208e-06,3.1455724906921385e-05,7.173213136196137e-06,1e-06,2.5349472999572754e-06,5.930256456136704e-05,9.4e-07,6.447284126281738e-07,9.399999999999999e-07,6.717272424697875e-07,3e-07,5.435786056518555e-07
73,1.011911153793335e-06,4.6141483306884765e-05,6.699555051326752e-06,1e-06,2.2218539237976074e-06,4.725539779663086e-05,9.4e-07,7.171333217620849e-07,9.399999999999999e-07,5.244387054443359e-07,3e-07,5.57120189666748e-07
74,1e-06,4.1100704193115233e-05,1.3940805590152741e-05,1e-06,2.6559942245483398e-06,5.6691623508930206e-05,9.4e-07,5.884287738800048e-07,9.399999999999999e-07,7.43941535949707e-07,3e-07,5.087811756134033e-07
75,1.002104139328003e-06,5.764718322753906e-05,4.661633038520814e-06,1e-06,4.06206579208374e-06,5.268501263856888e-05,9.4e-07,8.783723497390747e-07,4.4409617424011225e-07,7.797732019424438e-07,3e-07,4.776989221572876e-07
76,1.0055786132812499e-06,6.711659126281739e-05,2.9e-06,1e-06,1.1766442298889159e-06,2.6443519294261933e-05,8.728669261932373e-07,6.836067819595336e-07,5.687401437759399e-07,9.399999999999999e-07,3e-07,3.869460964202881e-07
77,1.0078176975250243e-06,4.95419080734253e-05,5.18597902059555e-06,1e-06,3.313064002990723e-06,4.663300788402558e-05,9.085275959968567e-07,5.303918504714966e-07,8.297316694259643e-07,9.348475122451783e-07,3e-07,4.422312688827515e-07
78,1.011860179901123e-06,4.54075159072876e-05,1.8717182052135466e-05,1e-06,4.466678619384765e-06,7.024577760696412e-05,8.973309302330017e-07,6.47017159461975e-07,6.095620059967041e-07,6.026508474349975e-07,3e-07,5.300237560272216e-07
79,1.015010929107666e-06,5.335256977081299e-05,2.9e-06,1e-06,3.0626403808593747e-06,4.949775469303131e-05,9.235337889194489e-07,7.896613264083862e-07,7.239624404907226e-07,5.651238107681275e-07,3e-07,5.650480031967163e-07
80,1.0015050888061523e-06,4.6425681304931644e-05,9.433205783367158e-06,1e-06,2.4852928161621093e-06,5.441261994838715e-05,9.344894969463348e-07,6.090297126770019e-07,9.399999999999999e-07,9.232555055618287e-07,3e-07,4.886498069763183e-07
81,1.0010143756866455e-06,3.375416259765625e-05,4.56350988149643e-06,1e-06,1.6146449089050293e-06,5.82436592578888e-05,9.084643507003784e-07,7.134087705612183e-07,6.630109214782714e-07,8.903969430923461e-07,3e-07,5.108141613006592e-07
82,1e-06,5.4796662521362304e-05,1.859323457479477e-05,1e-06,1e-06,4.8467333376407625e-05,9.3618030667305e-07,7.450192832946777e-07,9.399999999999999e-07,6.261746788024902e-07,3e-07,4.880846548080444e-07
83,1.004369831085205e-06,4.7401823997497556e-05,9.793530869483948e-06,1e-06,3.3255193710327148e-06,4.582803356647492e-05,9.238941013813019e-07,8.058286809921263e-07,8.032742166519164e-07,6.29370584487915e-07,3e-07,5.23061728477478e-07
84,1e-06,4.831706295013428e-05,4.059698343276978e-06,1e-06,1e-06,5.3715684413909915e-05,9.314604675769806e-07,6.633387231826781e-07,7.730059528350829e-07,5.157728099822998e-07,3e-07,5.79910569190979e-07
85,1e-06,3.1345162391662596e-05,1.0601979100704195e-05,1e-06,1e-06,5.166560012102127e-05,9.4e-07,6.650497579574585e-07,9.399999999999999e-07,6.20519151687622e-07,3e-07,5.321838188171386e-07
86,1.0076725006103515e-06,5.484963836669922e-05,6.799426066875458e-06,1e-06,1.9847795486450194e-06,5.407993108034134e-05,9.052068269252776e-07,8.027070188522338e-07,5.282387161254883e-07,8.112670564651489e-07,3e-07,4.588067102432251e-07
87,1e-06,3.7429583168029787e-05,1.334948537349701e-05,1e-06,1e-06,5.554790377616883e-05,9.4e-07,6.790617609024047e-07,9.399999999999999e-07,6.510721588134765e-07,3e-07,5.389148139953613e-07
88,1e-06,9.930997161865235e-05,5.581423330307007e-06,1e-06,6.9873189926147455e-06,3.973288160562516e-05,9.386669123172759e-07,7.599289321899414e-07,7.596597099304199e-07,8.678836250305175e-07,3e-07,3.8e-07
89,1.0013284683227538e-06,7.48753833770752e-05,2.9e-06,1e-06,1e-06,3.6507633626461034e-05,8.630419600009919e-07,8.043595457077026e-07,6.356337928771972e-07,9.399999999999999e-07,3e-07,4.0802539825439456e-07
90,1.020020055770874e-06,4.338102931976318e-05,9.321956324577333e-06,1e-06,2.4404809951782225e-06,5.0121465206146246e-05,9.276533842086792e-07,6.564128303527832e-07,8.903513813018799e-07,6.564912223815917e-07,3e-07,5.315074586868286e-07
91,1.0157959938049317e-06,0.0001,2.9e-06,1e-06,2.7481128692626954e-06,3.1975355446338654e-05,8.974604511260986e-07,8.251167678833007e-07,8.252489471435547e-07,9.394755744934081e-07,3e-07,3.8e-07
92,1.0031200408935546e-06,2.6725748443603516e-05,1.3207931983470918e-05,1e-06,1.9537688255310055e-06,6.001835280656815e-05,9.4e-07,6.50570478439331e-07,9.399999999999999e-07,6.1266685962677e-07,3e-07,5.578438472747802e-07
93,1e-06,2.8285491180419923e-05,1.4283513188362122e-05,1e-06,1e-06,5.6564344942569736e-05,9.4e-07,6.143676662445068e-07,9.399999999999999e-07,5.837472820281982e-07,3e-07,5.417898559570312e-07
94,1.0188681602478027e-06,3.4912958145141604e-05,4.128513038158417e-06,1.5398370027542113e-06,3.0527291297912598e-06,6.321722292900085e-05,9.232409250736237e-07,6.646398448944092e-07,6.975031995773315e-07,5.750901126861572e-07,3e-07,5.745440101623535e-07
95,1e-06,3.451515293121338e-05,1.4054613173007965e-05,1e-06,2.601565837860107e-06,5.118532276153565e-05,9.4e-07,7.030467891693115e-07,9.399999999999999e-07,5.209289455413818e-07,3e-07,5.660920190811157e-07
96,1.0132197380065917e-06,3.990528469085694e-05,6.333060371875763e-06,1e-06,3.606266117095947e-06,5.646245378255844e-05,9.378269326686859e-07,6.506563806533812e-07,9.236406707763672e-07,6.141873502731323e-07,3e-07,5.600967073440552e-07
97,1.006245183944702e-06,3.190556240081787e-05,1.5522409200668336e-05,1e-06,3.0679643630981445e-06,5.5270930588245397e-05,9.4e-07,6.33259072303772e-07,9.399999999999999e-07,5.519305610656738e-07,3e-07,5.541485071182251e-07
98,1.0047520160675048e-06,8.655477714538575e-05,2.9e-06,1e-06,5.693267154693603e-06,2.1635565757751467e-05,9.4e-07,9.153585815429686e-07,3.7916175365447993e-07,8.051953935623169e-07,3e-07,3.8e-07
99,1.0119695663452148e-06,7.362466316223145e-05,4.331148874759674e-06,1e-06,1.9634345054626467e-06,4.0808169186115265e-05,8.852135908603668e-07,9.161974334716797e-07,5.833898687362671e-07,7.052753829956054e-07,3e-07,4.527122163772583e-07
100,1e-06,6.34300521850586e-05,2.9e-06,1e-06,2.2775396347045897e-06,3.6369323492050174e-05,8.997820520401001e-07,7.734729433059691e-07,3.8768817424774167e-07,9.12962975502014e-07,3e-07,4.0265809535980224e-07
101,1e-06,4.5660002326965335e-05,2.9e-06,1e-06,3.071844387054443e-06,5.597153192758561e-05,9.020552170276642e-07,7.374959373474121e-07,4.804668569564819e-07,9.339124584197999e-07,3e-07,4.998239755630493e-07
102,1.0226377964019775e-06,4.144215812683106e-05,1.843280199766159e-05,2.7287741899490355e-06,4.581409454345703e-06,6.308027893304825e-05,9.323917472362519e-07,6.478566551208495e-07,7.134084844589233e-07,5.783983135223388e-07,3e-07,5.519097805023193e-07
103,1e-06,3.639867477416992e-05,1.5649933421611786e-05,1e-06,1e-06,5.153260654211045e-05,9.388371956348419e-07,6.422259473800659e-07,9.399999999999999e-07,5.663669967651366e-07,3e-07,5.358195257186889e-07
104,1.0014707565307617e-06,4.816810607910156e-05,1.081704672574997e-05,1e-06,2.729429817199707e-06,5.846046543121338e-05,9.4e-07,6.380763912200927e-07,9.399999999999999e-07,7.547494077682495e-07,3e-07,5.22051248550415e-07
105,1e-06,4.55909761428833e-05,1.9509286069869994e-05,1e-06,1e-06,5.53479352593422e-05,9.330720496177673e-07,6.761782789230346e-07,9.399999999999999e-07,6.095308208465576e-07,3e-07,5.251924085617066e-07
106,1e-06,4.128724803924561e-05,7.990527987480163e-06,1.0928753614425659e-06,5.144003105163574e-06,6.58219822049141e-05,9.4e-07,6.25796308517456e-07,7.40099754333496e-07,6.506098890304565e-07,3e-07,5.761384868621826e-07
107,1.0183136463165282e-06,8.944238872528077e-05,2.9e-06,1e-06,3.638995838165283e-06,1.7870169401168823e-05,9.4e-07,9.399999999999999e-07,5.110043430328369e-07,8.184563779830933e-07,3e-07,3.8e-07
108,1e-06,4.919395618438721e-05,1.5492440950870513e-05,1e-06,1.3233877182006835e-06,5.71708876490593e-05,9.368785953521728e-07,7.059999370574951e-07,9.399999999999999e-07,6.008954668045044e-07,3e-07,5.612329006195068e-07
109,1.0064813137054443e-06,9.882558212280274e-05,2.9e-06,1e-06,1e-06,2.636704969406128e-05,8.63957941532135e-07,9.399999999999999e-07,9.399999999999999e-07,9.145811700820923e-07,3e-07,3.9437551975250244e-07
110,1e-06,3.621384296417236e-05,5.3186194896698e-06,1e-06,1e-06,5.1907634317874915e-05,9.267567574977874e-07,6.917831563949585e-07,9.399999999999999e-07,8.861855888366698e-07,3e-07,4.809522819519042e-07
111,1.0064548969268799e-06,0.0001,2.9e-06,1e-06,3.989700889587402e-06,1.5043105244636538e-05,9.4e-07,8.680781745910645e-07,6.504081869125365e-07,8.764983797073364e-07,3e-07,3.8e-07
112,1e-06,6.425583724975587e-05,2.9e-06,1e-06,4.63965892791748e-06,4.513080203533173e-05,9.17094156742096e-07,9.184989833831786e-07,4.5052868366241453e-07,9.188223505020142e-07,3e-07,4.2949653148651126e-07
113,1e-06,3.335433406829834e-05,7.3325344920158385e-06,1e-06,1e-06,5.590952062606812e-05,9.4e-07,6.167035484313964e-07,9.399999999999999e-07,8.623386764526367e-07,3e-07,5.016476869583129e-07
114,1.0102432250976562e-06,3.853008193969727e-05,1.4189858067035674e-05,1e-06,2.6327533721923826e-06,5.5206130087375645e-05,9.4e-07,6.843245410919189e-07,9.399999999999999e-07,5.604390287399291e-07,3e-07,5.635274171829223e-07
115,1e-06,6.256045455932617e-05,2.9e-06,1e-06,1.221259593963623e-06,3.313497930765152e-05,9.4e-07,8.938978338241577e-07,3.913878345489502e-07,7.497420454025268e-07,3.1161868572235105e-07,4.2621434688568115e-07
116,1e-06,4.161373138427734e-05,4.197732865810394e-06,1e-06,3.6316385269165035e-06,4.916930085420609e-05,9.173914194107055e-07,8.041330242156982e-07,9.33484377861023e-07,9.161505842208862e-07,3e-07,4.6953871250152587e-07
