,w8,w6,w4,w10,w1,w0,l8,l6,l4,l10,l1,l0
24,1.0119316577911376e-06,3.115181903839111e-05,2.9e-06,1e-06,7.1305753707885735e-06,3.3610907793045045e-05,7.913406109809875e-07,3.4232071876525877e-07,4.2930332660675046e-07,3.4e-07,3.759989976882934e-07,4.812418937683105e-07
25,1.0105364322662353e-06,3.122360782623291e-05,2.9e-06,1e-06,8.86205816268921e-06,3.8450362205505375e-05,7.717033863067627e-07,3.4e-07,5.011999034881592e-07,3.4e-07,3.6818017959594725e-07,4.7572755336761474e-07
26,1.0142502784729004e-06,3.375071907043457e-05,2.9e-06,1.317913770675659e-06,2.0024312019348144e-06,3.230061024427414e-05,7.803188717365265e-07,3.5728816032409666e-07,4.984367275238037e-07,3.4e-07,3.4705996513366695e-07,4.848820018768311e-07
27,1.0140038013458252e-06,3.0798127937316894e-05,2.9e-06,2.589452862739563e-06,5.009204196929931e-06,1.955082708597183e-05,8.408389997482299e-07,3.4580458641052246e-07,4.7306410312652585e-07,3.4e-07,3.1029896736145017e-07,4.94322714805603e-07
28,1.0133577346801758e-06,3.2691581535339356e-05,2.9e-06,3.6480165719985957e-06,4.550801467895508e-06,2.283905404806137e-05,8.098077487945557e-07,3.630446100234985e-07,5.333589458465576e-07,3.4e-07,3.0579285621643065e-07,5.086875104904175e-07
29,1.0167559623718262e-06,3.022568531036377e-05,2.9e-06,1e-06,8.673773860931397e-06,3.4855881154537205e-05,7.832084095478057e-07,3.4e-07,3.9724105834960936e-07,3.4e-07,3.908351898193359e-07,4.943742895126343e-07
30,1.0092307567596435e-06,3.294521579742431e-05,2.9e-06,4.518741726875305e-06,7.247054672241211e-06,3.474078398942948e-05,7.66275874376297e-07,3.4e-07,5.133235597610473e-07,3.4e-07,3e-07,4.664229679107666e-07
31,1.0125892162322997e-06,3.423099384307861e-05,2.9e-06,1e-06,5.0385253906249995e-06,3.7966601192951205e-05,7.754013788700103e-07,3.4e-07,4.855642700195312e-07,3.4e-07,3e-07,4.4465168476104737e-07
32,1.0193145751953124e-06,3.365277309417725e-05,2.9e-06,1e-06,7.030185890197754e-06,3.385601580142975e-05,7.677802228927612e-07,3.4382082462310787e-07,4.7308312892913814e-07,3.4e-07,3e-07,4.89935269355774e-07
33,1.0111370086669922e-06,3.203271999359131e-05,2.9e-06,1e-06,6.573286056518554e-06,3.886778581142426e-05,7.744359838962554e-07,3.4e-07,5.317099952697754e-07,3.4e-07,3e-07,4.547341060638428e-07
34,1.0139862537384033e-06,3.098744411468506e-05,2.9e-06,1e-06,3.070243263244629e-06,3.223674327135086e-05,7.75219658613205e-07,3.4e-07,5.039060735702514e-07,3.4e-07,3.7974843978881833e-07,4.490637397766113e-07
35,1.0097669124603271e-06,3.1528243255615236e-05,2.9e-06,3.7382821440696717e-06,6.222865867614745e-06,3.431635892391205e-05,7.655757284164429e-07,3.4e-07,5.017141008377074e-07,3.4e-07,3e-07,4.840840816497803e-07
36,1.005043840408325e-06,3.3855036544799806e-05,2.9e-06,1.2832988500595093e-06,4.451394271850586e-06,2.8434552252292635e-05,8.061690425872803e-07,3.556329154968261e-07,5.570444250106811e-07,3.4e-07,3.6025271415710445e-07,4.918536376953125e-07
37,1.0177040100097656e-06,3.407891445159912e-05,2.9e-06,5.00836306810379e-06,1e-06,3.3484095990657805e-05,7.574011516571045e-07,3.4e-07,5.146592283248901e-07,3.4e-07,3e-07,4.7276436328887937e-07
38,1.0148119449615477e-06,3.320294532775879e-05,3.92863210439682e-06,3.5901041030883785e-06,6.015446662902831e-06,3.092192608118057e-05,8.083642995357514e-07,3.4e-07,4.0082706451416013e-07,3.4e-07,3.8853349685668947e-07,4.972628450393676e-07
39,1.015876865386963e-06,3.193262424468994e-05,2.9e-06,5.185712754726409e-06,8.162524223327637e-06,3.10573445558548e-05,7.966349363327027e-07,3.4e-07,5.16137089729309e-07,3.4e-07,3e-07,4.903847503662109e-07
40,1.0103293895721435e-06,3.373386135101318e-05,2.9e-06,5.047311067581176e-06,5.190524101257324e-06,3.6828015863895416e-05,7.797558224201203e-07,3.4e-07,4.982373142242431e-07,3.4e-07,3e-07,4.347945308685303e-07
41,1.0121355056762696e-06,3.171134357452393e-05,2.9e-06,1e-06,8.502109813690186e-06,3.481177765130997e-05,7.917606008052826e-07,3.4e-07,4.840806865692138e-07,3.4e-07,3e-07,4.750028419494629e-07
42,1.012436008453369e-06,3.151811695098877e-05,2.9e-06,1.0072162747383116e-06,7.478235340118408e-06,3.1079771995544434e-05,7.96390655040741e-07,3.4e-07,5.113123321533203e-07,3.4e-07,3.419577598571777e-07,4.948429250717162e-07
43,1.0073360443115234e-06,3.2030200576782224e-05,2.9e-06,1.1181778907775879e-06,6.6466135978698725e-06,2.360422819852829e-05,8.031662595272064e-07,3.4e-07,5.39290132522583e-07,3.4e-07,3.7354030609130856e-07,5.024985456466675e-07
44,1.0105260848999023e-06,3.203856620788575e-05,2.9e-06,1e-06,9.180662155151368e-06,2.980806785821915e-05,7.944846451282502e-07,3.4e-07,4.6079060077667235e-07,3.4e-07,3.8253686428070067e-07,4.863037157058716e-07
45,1.0144225597381591e-06,3.239548683166504e-05,2.9e-06,4.294109284877777e-06,5.176408672332763e-06,2.0120688974857333e-05,8.202801728248596e-07,3.4503990650177e-07,5.265140914916992e-07,3.4e-07,3e-07,5.046448469161987e-07
46,1.0086054801940918e-06,3.241431922912598e-05,2.9e-06,3.256399035453796e-06,4.598982524871826e-06,3.102356678247452e-05,7.772264504432678e-07,3.4e-07,4.984075450897217e-07,3.4e-07,3.7760682106018065e-07,4.3786341190338135e-07
47,1.006576919555664e-06,3.1561579322814944e-05,2.9e-06,1.6149823665618894e-06,2.359196949005127e-06,1.825012665987015e-05,8.438491141796112e-07,3.655841255187988e-07,4.447926902770996e-07,3.4e-07,3.692350387573242e-07,5.380712699890137e-07
48,1.0159327507019043e-06,3.30214111328125e-05,2.9e-06,5.443046271800994e-06,8.989735507965088e-06,3.420251405239105e-05,7.883244848251342e-07,3.4e-07,4.763203048706054e-07,3.4e-07,3e-07,4.868490934371948e-07
49,1.017900276184082e-06,3.1816536521911623e-05,2.9e-06,3.7414387464523317e-06,7.406616973876953e-06,2.13499972820282e-05,8.215547072887421e-07,3.4958621501922604e-07,4.7172957897186274e-07,3.4e-07,3.642193078994751e-07,5.125055885314941e-07
50,1.0118932723999022e-06,3.423509883880616e-05,2.9e-06,5.4910001158714285e-06,5.879125213623046e-06,3.633872199058533e-05,7.547512519359589e-07,3.4e-07,5.079082155227661e-07,3.4e-07,3e-07,4.4227726459503174e-07
51,1.0158849716186522e-06,3.2574530792236326e-05,2.9e-06,4.745163738727569e-06,7.33149185180664e-06,2.242511409521103e-05,8.130372178554535e-07,3.453812980651855e-07,4.926962995529175e-07,3.4e-07,3e-07,4.973818016052246e-07
52,1.0056031703948974e-06,3.189369487762451e-05,2.9e-06,1e-06,7.815070533752442e-06,3.138848513364792e-05,7.779485416412353e-07,3.4e-07,5.134448671340943e-07,3.4e-07,3e-07,4.833942079544067e-07
53,1.0115092277526854e-06,2.9426290893554686e-05,2.9e-06,1.501369535923004e-06,6.402781105041503e-06,2.7266617715358735e-05,8.007021856307984e-07,3.4661733150482176e-07,5.169962549209595e-07,3.4e-07,3.2776451110839843e-07,5.188732051849365e-07
54,1.013837766647339e-06,3.2249613571166994e-05,2.9e-06,1e-06,4.9567109107971185e-06,1.8565886795520784e-05,8.179651212692261e-07,3.4e-07,4.906576776504517e-07,3.4e-07,3.543635845184326e-07,4.870475816726684e-07
55,1.0092153072357178e-06,3.17475492477417e-05,2.9e-06,2.3917053937911985e-06,3.913436317443848e-06,2.5674918413162234e-05,8.30718139410019e-07,3.4613403320312497e-07,4.941504144668579e-07,3.4e-07,3.718997240066528e-07,4.902092599868775e-07
56,1.0285298347473145e-06,2.680380172729492e-05,2.9e-06,5.912046134471892e-06,3.941500186920166e-06,1.9495225250720978e-05,8.319472193717957e-07,3.777364635467529e-07,3.4e-07,3.4e-07,3.301676273345947e-07,5.269112968444824e-07
57,1.0065007209777832e-06,3.111201419830322e-05,2.9e-06,1.857767343521118e-06,4.88145809173584e-06,2.006704527139664e-05,8.170610654354095e-07,3.626849794387817e-07,5.158126497268676e-07,3.4e-07,3.224518060684204e-07,5.560061264038086e-07
58,1.0087077617645263e-06,3.1511453628540036e-05,2.9e-06,1.1245242357254027e-06,7.1307521820068355e-06,3.20189580321312e-05,7.839597284793853e-07,3.4e-07,5.370581769943237e-07,3.4e-07,3.291651964187622e-07,4.898948526382446e-07
59,1.007997941970825e-06,2.9871021461486816e-05,2.9e-06,3.558480083942413e-06,6.211009693145751e-06,2.2833498418331147e-05,8.08090888261795e-07,3.4e-07,5.255871200561523e-07,3.4e-07,3e-07,4.881028175354004e-07
60,1.0104022979736327e-06,3.272500514984131e-05,2.9e-06,1.2938042879104613e-06,7.38671588897705e-06,4.402033638954163e-05,7.561471939086914e-07,3.4e-07,4.864023351669311e-07,3.4e-07,3.726129055023193e-07,4.645978307723999e-07
61,1.003981590270996e-06,3.0336277008056642e-05,3.144873821735382e-06,2.023227989673614e-06,7.78809700012207e-06,1.9169128000736237e-05,8.571862959861755e-07,3.4079278945922847e-07,3.4682139396667476e-07,3.4e-07,3.2580320835113524e-07,5.098941850662231e-07
62,1.0152406692504883e-06,3.309177970886231e-05,2.9e-06,1e-06,1e-06,3.039171636104584e-05,7.751117897033692e-07,3.4e-07,5.251527452468872e-07,3.4e-07,3.0402846336364743e-07,4.906071662902832e-07
63,1.0120424747467041e-06,3.086097717285156e-05,3.6171428799629213e-06,1.0094615221023559e-06,7.731163787841797e-06,3.2817477345466615e-05,8.207603776454926e-07,3.457486534118652e-07,3.7023278713226313e-07,3.4e-07,3.8124990463256836e-07,5.098817253112793e-07
64,1.0132216930389403e-06,3.2077641487121585e-05,2.9e-06,3.838373780250549e-06,3.5017215728759767e-06,3.3391073346138e-05,7.652994334697724e-07,3.4e-07,5.138600730895995e-07,3.4e-07,3.7011194229125977e-07,4.6321138858795165e-07
65,1.0106760501861572e-06,3.2640998649597166e-05,2.9e-06,3.09867662191391e-06,5.5759234428405756e-06,2.3506833910942078e-05,8.144402468204498e-07,3.5911413669586177e-07,5.301957273483276e-07,3.4e-07,3.571397066116333e-07,5.245707225799561e-07
66,1.0063552379608155e-06,3.093901100158691e-05,2.9e-06,1e-06,7.375950050354003e-06,3.9772727310657506e-05,7.543398153781891e-07,3.4e-07,5.087193870544433e-07,3.4e-07,3.627177715301514e-07,4.571656179428101e-07
67,1.00996994972229e-06,3.056015491485596e-05,2.9e-06,4.197116255760193e-06,3.872091960906982e-06,1.891710960865021e-05,8.492381119728088e-07,3.6424802780151365e-07,3.4519962310791015e-07,3.4e-07,3e-07,5.269447708129882e-07
68,1.0106541633605957e-06,3.0121893119812012e-05,2.9e-06,1e-06,8.259387302398682e-06,3.335737526416779e-05,7.773284542560577e-07,3.4e-07,5.03200044631958e-07,3.4e-07,3.487239360809326e-07,4.776170349121094e-07
69,1.0171865940093994e-06,3.035898094177246e-05,2.9e-06,3.4391008615493774e-06,5.814982032775878e-06,1.99375239610672e-05,8.190802228450775e-07,3.4e-07,5.148735904693603e-07,3.4e-07,3.8401944637298585e-07,5.022859859466553e-07
70,1.0141473293304443e-06,3.1609603881835937e-05,2.9e-06,4.201639890670776e-06,1e-06,3.5643289208412173e-05,7.713283622264862e-07,3.4e-07,4.847277784347534e-07,3.4e-07,3.2853455543518064e-07,4.828401517868042e-07
71,1.004407024383545e-06,3.220091781616211e-05,2.9e-06,3.5375603437423706e-06,5.51736946105957e-06,4.1748584747314454e-05,7.547054064273835e-07,3.4e-07,5.084263467788696e-07,3.4e-07,3.024564743041992e-07,4.804309558868408e-07
72,1.0114677429199219e-06,3.329728240966797e-05,2.9e-06,4.762048661708832e-06,6.364000511169433e-06,3.5073495626449584e-05,7.699202013015747e-07,3.4e-07,5.03676905632019e-07,3.4e-07,3e-07,4.6434547424316404e-07
73,1.0100035667419434e-06,3.242341442108154e-05,2.9e-06,2.8794957399368286e-06,8.705531120300293e-06,2.771224069595337e-05,7.939210093021393e-07,3.4e-07,4.313630485534668e-07,3.4e-07,3.9817006587982175e-07,4.890208101272583e-07
74,1.0098042011260986e-06,3.1878850746154786e-05,2.9e-06,3.0606565475463864e-06,6.123664951324463e-06,3.252528309822083e-05,7.786578762531281e-07,3.4e-07,5.255133056640625e-07,3.4e-07,3e-07,4.699922227859497e-07
75,1.0127385139465332e-06,3.2064820671081544e-05,2.9e-06,2.365682065486908e-06,5.672766876220703e-06,1.917575377225876e-05,8.173369693756104e-07,3.59291090965271e-07,4.24748363494873e-07,3.4e-07,3.58401346206665e-07,5.242680311203003e-07
76,1.0071066856384276e-06,2.9383198165893556e-05,2.9e-06,3.5803277492523193e-06,4.358705902099609e-06,2.086043018102646e-05,8.265767455101013e-07,3.4e-07,5.433792495727539e-07,3.4e-07,3.013786554336548e-07,4.998852205276489e-07
77,1.0153072834014893e-06,2.8840404891967774e-05,2.9e-06,4.085500121116638e-06,2.4474945068359377e-06,3.0886588633060455e-05,7.965865981578827e-07,3.4e-07,5.018287563323975e-07,3.4e-07,3.5447216033935546e-07,4.590779113769531e-07
78,1.0072571277618408e-06,2.9943860816955567e-05,2.9e-06,1.3190736770629882e-06,6.89162483215332e-06,2.724656963348389e-05,8.033888399600983e-07,3.4e-07,5.188215160369873e-07,3.4e-07,3.2220661640167237e-07,4.990687656402588e-07
79,1.0134465217590332e-06,3.289075164794922e-05,2.9e-06,1.8760938644409178e-06,2.3242963790893556e-06,3.225327354669571e-05,7.843698942661286e-07,3.4105822086334226e-07,4.5847224235534666e-07,3.4e-07,3e-07,4.925548553466797e-07
80,1.0124903202056885e-06,3.454750652313232e-05,2.9e-06,1e-06,8.138261795043945e-06,3.5551063477993016e-05,7.691774845123291e-07,3.4e-07,4.790773296356201e-07,3.4e-07,3e-07,4.638265037536621e-07
81,1.014921808242798e-06,3.094887466430664e-05,2.9e-06,1.5795058012008667e-06,6.0938035011291495e-06,1.978011065721512e-05,8.494635760784149e-07,3.499210977554321e-07,3.4e-07,3.4e-07,3.2772567272186277e-07,5.186287212371826e-07
82,1.0122280597686767e-06,3.244967861175537e-05,2.9e-06,1.6694813966751097e-06,7.903210926055908e-06,3.852535182237625e-05,7.705848634243012e-07,3.4e-07,4.983696365356445e-07,3.4e-07,3.1083641052246093e-07,4.839663648605347e-07
83,1.0108511924743652e-06,3.266198081970215e-05,2.9e-06,3.480178117752075e-06,1.1618903160095214e-06,2.319995367527008e-05,8.158663940429688e-07,3.5794898509979247e-07,5.188905382156372e-07,3.4e-07,3.7131986618041993e-07,5.126220035552978e-07
84,1.0111884117126465e-06,3.1350619506835936e-05,2.9e-06,1e-06,1e-06,3.507035350799561e-05,7.805925762653351e-07,3.4e-07,5.219644927978516e-07,3.4e-07,3.039748907089233e-07,4.420278835296631e-07
85,1.009110403060913e-06,3.0341121292114258e-05,2.9e-06,1.4023549556732176e-06,7.14522123336792e-06,3.068717795610428e-05,7.865560114383697e-07,3.4e-07,5.093475246429443e-07,3.4e-07,3.466144323348999e-07,4.802081680297851e-07
86,1.0167625427246094e-06,3.2898572540283205e-05,2.9e-06,4.477556765079498e-06,6.0635393142700194e-06,2.138322860002518e-05,8.136692309379578e-07,3.4e-07,4.407788896560669e-07,3.4e-07,3e-07,4.999636363983154e-07
87,1.0106875896453856e-06,3.136878070831299e-05,2.9e-06,2.414588689804077e-06,3.8112983703613282e-06,2.049855148792267e-05,8.228209817409516e-07,3.510396862030029e-07,4.801982069015502e-07,3.4e-07,3.2136297225952147e-07,4.784902095794677e-07
88,1.0140047550201415e-06,3.2749333572387697e-05,5.677057814598084e-06,2.5848463773727413e-06,4.254662322998047e-06,3.3528814256191256e-05,8.168645846843719e-07,3.6459149360656736e-07,3.669600629806518e-07,3.4e-07,3e-07,5.055058097839355e-07
89,1.0088665008544921e-06,3.194596061706543e-05,2.9e-06,3.830594122409821e-06,2.835536193847656e-06,2.02319495677948e-05,8.447480380535126e-07,3.599707984924316e-07,4.3765830039978027e-07,3.4e-07,3e-07,5.030364847183228e-07
90,1.018616771697998e-06,3.1545956993103026e-05,2.9e-06,4.081639289855957e-06,4.583334732055664e-06,1.7681824445724488e-05,8.298608577251435e-07,3.650147104263305e-07,3.5720018386840817e-07,3.4e-07,3.0051891803741454e-07,5.24125394821167e-07
91,1.0039790630340575e-06,3.14052490234375e-05,2.9e-06,1e-06,5.738530826568603e-06,4.0401401460170746e-05,7.572846806049347e-07,3.4e-07,5.031580591201782e-07,3.4e-07,3.638556718826294e-07,4.6049317836761474e-07
92,1.0061386108398436e-06,3.0406840133666994e-05,2.9e-06,1e-06,2.978753280639648e-06,2.3345606803894046e-05,8.159841358661651e-07,3.448283338546753e-07,5.28965630531311e-07,3.4e-07,3e-07,5.029146766662598e-07
93,1.0092395782470702e-06,3.3610925483703615e-05,2.9e-06,1.1076641678810118e-06,5.675094890594482e-06,4.50411833524704e-05,7.637199628353119e-07,3.4e-07,4.7670532703399654e-07,3.4e-07,3e-07,4.5132242679595946e-07
94,1.0125558853149413e-06,2.945338191986084e-05,2.9e-06,4.1777375340461724e-06,8.218730545043945e-06,2.0154273211956026e-05,8.225377464294434e-07,3.4e-07,4.855242872238159e-07,3.4e-07,3.6130414009094235e-07,5.104786157608031e-07
95,1.0043083190917968e-06,3.294191818237305e-05,2.9e-06,1.0341675281524659e-06,3.87366361618042e-06,2.9762233912944797e-05,7.946626508235931e-07,3.5001250743865966e-07,5.186530017852783e-07,3.4e-07,3.4526402950286865e-07,4.863043355941773e-07
96,1.0105775356292725e-06,3.1285776138305666e-05,2.9e-06,1e-06,6.924629592895507e-06,3.055958062410355e-05,7.897359204292298e-07,3.4e-07,4.7569381237030026e-07,3.4e-07,3.6138174533843996e-07,4.862394952774048e-07
97,1.01754674911499e-06,3.212355518341064e-05,2.9e-06,3.4879246354103085e-06,3.632817268371582e-06,2.7069187939167024e-05,8.339768850803376e-07,3.594021701812744e-07,4.05147066116333e-07,3.4e-07,3.284019470214844e-07,4.958930778503417e-07
98,1.016680860519409e-06,3.0953261756896974e-05,2.9e-06,2.9571017622947694e-06,7.701705074310302e-06,1.898045289516449e-05,8.324945306777955e-07,3.4e-07,5.469425821304321e-07,3.4e-07,3.6425364017486573e-07,5.38412766456604e-07
99,1.0101105690002441e-06,3.198140754699707e-05,2.9e-06,4.116842448711395e-06,5.325863265991211e-06,3.704186207056046e-05,7.506218326091766e-07,3.4e-07,5.003477478027344e-07,3.4e-07,3e-07,4.538370656967163e-07
100,1.0062231540679932e-06,3.171265678405762e-05,2.9e-06,5.32040274143219e-06,6.587087154388427e-06,1.959142416715622e-05,8.590498328208923e-07,3.4036227703094477e-07,3.4036592483520504e-07,3.4e-07,3e-07,4.974483156204223e-07
101,1.0191030979156494e-06,2.7794175720214846e-05,2.9e-06,6.181898355484008e-06,6.607597255706786e-06,3.1069321036338806e-05,8.015873754024506e-07,3.7271529674530027e-07,4.3263391494750973e-07,3.4e-07,3.25101900100708e-07,5.084844350814819e-07
102,1.0065035820007324e-06,3.0275548362731936e-05,2.9e-06,4.468633770942688e-06,4.800252628326416e-06,2.969513374567032e-05,8.055099523067474e-07,3.4e-07,5.365483427047729e-07,3.4e-07,3e-07,4.945829439163208e-07
103,1.0133173942565918e-06,3.20406478881836e-05,2.9e-06,1e-06,6.619237327575683e-06,3.694352287054062e-05,7.773132538795471e-07,3.4800814628601074e-07,4.470330142974853e-07,3.4e-07,3.2275993824005125e-07,4.860607814788819e-07
104,1.0193342208862304e-06,2.827407112121582e-05,2.9e-06,5.83594799041748e-06,3.903269672393799e-06,1.9989414453506472e-05,8.216039252281189e-07,3.958380126953125e-07,3.4e-07,3.4e-07,3.139308929443359e-07,5.465131568908691e-07
105,1.012918996810913e-06,3.1498866271972655e-05,2.9e-06,1e-06,8.100699234008789e-06,3.7518314242362975e-05,7.670613574981689e-07,3.4e-07,5.217076444625855e-07,3.4e-07,3.610713958740234e-07,4.6046534538269043e-07
106,1.0132060050964355e-06,3.1866983222961425e-05,2.9e-06,2.910688936710358e-06,6.171354866027831e-06,3.5438220441341405e-05,7.872561085224152e-07,3.5290421485900875e-07,4.050378465652466e-07,3.4e-07,3e-07,5.145355367660522e-07
107,1.0083433151245118e-06,3.092754230499268e-05,2.9e-06,4.967898905277252e-06,7.482135009765625e-06,2.2496938824653627e-05,8.306350994110108e-07,3.4e-07,5.620226049423217e-07,3.4e-07,3.2372875213623045e-07,4.929760074615478e-07
108,1.012415599822998e-06,3.1705234718322756e-05,2.9e-06,3.5023157596588133e-06,1.2873968124389647e-06,4.358873909711838e-05,7.584717762470246e-07,3.4242257118225097e-07,4.768910074234009e-07,3.4e-07,3e-07,4.649875545501709e-07
109,1.0108002185821533e-06,3.167469043731689e-05,2.9e-06,3.2872194051742555e-06,8.662693691253663e-06,2.1027417838573458e-05,8.132513916492462e-07,3.4e-07,5.305864000320434e-07,3.4e-07,3.658910036087036e-07,4.812760496139527e-07
110,1.015908908843994e-06,2.9901604652404786e-05,2.9e-06,4.221507430076599e-06,1e-06,2.9795852303504945e-05,7.745977628231048e-07,3.4e-07,5.215068006515502e-07,3.4e-07,3.210520505905151e-07,4.946417713165283e-07
111,1.014604377746582e-06,3.0391966819763186e-05,2.9e-06,4.073387384414672e-06,6.836282920837402e-06,1.9543313324451446e-05,8.389893925189972e-07,3.5073627471923824e-07,3.4e-07,3.4e-07,3e-07,5.225452375411987e-07
112,1.0064114570617675e-06,3.2916918563842774e-05,2.9e-06,1.1214504837989806e-06,5.589557552337646e-06,3.455321317911148e-05,7.676030969619751e-07,3.4e-07,5.109664344787597e-07,3.4e-07,3e-07,4.5788437843322757e-07
