,w8,w6,w4,w10,w1,w0,l8,l6,l4,l10,l1,l0
39,1e-06,1.84e-05,2.9e-06,1.0022701025009155e-06,1e-06,4.5e-06,9.4e-07,4.904493236541747e-07,4.7388550281524656e-07,3.64183440208435e-07,3e-07,4.993405246734619e-07
40,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.336653530597686e-07,6.068851613998413e-07,8.059451246261596e-07,3.8323978424072263e-07,3e-07,5.255675649642945e-07
41,1e-06,1.9744921112060547e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.366268360614777e-07,3.4e-07,3.8713649749755854e-07,3.4e-07,3e-07,5.200071668624878e-07
42,1e-06,2.022670364379883e-05,2.9e-06,1e-06,1.6632287025451658e-06,4.5e-06,9.338667213916779e-07,3.4e-07,4.2878033161163327e-07,3.4e-07,3e-07,4.976481676101685e-07
43,1e-06,2.4563826179504396e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.367241477966309e-07,4.815074110031128e-07,4.164259338378906e-07,3.4e-07,3e-07,4.954825258255005e-07
44,1.001196050643921e-06,1.84e-05,2.9e-06,1.342727482318878e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.3637420177459715e-07,3.4e-07,3e-07,5.137206315994262e-07
45,1.0026732921600342e-06,1.84e-05,2.9e-06,1.2789409160614013e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.703899765014648e-07,3.4e-07,3e-07,5.027915668487548e-07
46,1e-06,2.584965286254883e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,4.2567490577697753e-07,4.843712949752807e-07,3.4e-07,3e-07,5.315413045883179e-07
47,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,5.03114857673645e-07,4.030014419555664e-07,3.4145983695983887e-07,3e-07,4.769752025604248e-07
48,1e-06,1.84e-05,2.9e-06,3.2257940769195557e-06,1e-06,4.5e-06,9.4e-07,9.18803038597107e-07,5.74492015838623e-07,3.4e-07,3e-07,5.806987571716308e-07
49,1e-06,1.84e-05,2.9e-06,1.6931517720222472e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,7.876189136505126e-07,3.4e-07,3e-07,5.558991956710815e-07
50,1e-06,2.4653104972839356e-05,2.9e-06,1e-06,2.1376132011413575e-06,9.333204329013826e-06,9.232440042495728e-07,3.4e-07,4.2787481784820554e-07,3.4e-07,3e-07,5.135286521911621e-07
51,1e-06,1.84e-05,2.9e-06,2.2449026703834536e-06,1e-06,4.5e-06,9.4e-07,8.492707395553588e-07,3.4e-07,3.4e-07,3e-07,4.965221405029297e-07
52,1.00748291015625e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,8.991261386871338e-07,3.4e-07,3.4e-07,3e-07,4.989633846282959e-07
53,1e-06,1.84e-05,2.9e-06,1.3341441750526428e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,8.267504119873046e-07,3.4e-07,3e-07,5.647153091430664e-07
54,1.0043964862823485e-06,1.84e-05,2.9e-06,1.6580148935317992e-06,1e-06,4.5e-06,9.4e-07,8.316587829589842e-07,4.0522932052612303e-07,3.4e-07,3e-07,5.12122311592102e-07
55,1e-06,1.84e-05,2.9e-06,1.993318974971771e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.748262786865234e-07,3.4e-07,3e-07,5.122737503051758e-07
56,1e-06,2.3211706733703615e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.386417412757874e-07,3.8710359573364254e-07,4.367165946960449e-07,3.4e-07,3e-07,5.184094667434692e-07
57,1e-06,2.1956443786621093e-05,2.9e-06,1e-06,1e-06,7.173259735107422e-06,9.333049917221069e-07,3.8391198158264155e-07,4.340192937850952e-07,3.4e-07,3e-07,5.308119440078736e-07
58,1e-06,1.8583440780639647e-05,5.901431918144227e-06,1e-06,1e-06,7.555789887905121e-06,9.35173807144165e-07,8.408226394653321e-07,5.321635389328003e-07,3.4e-07,3e-07,6.045495796203613e-07
59,1.0094605445861816e-06,1.84e-05,4.874964380264283e-06,1.5884122252464295e-06,1e-06,4.5e-06,9.4e-07,8.865396404266358e-07,5.260971689224243e-07,3.4e-07,3e-07,6.202675914764404e-07
60,1.0103424072265625e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,5.076921367645263e-07,3.4e-07,3e-07,4.97786340713501e-07
61,1e-06,2.573688220977783e-05,2.9e-06,1e-06,2.073833465576172e-06,7.515249729156494e-06,9.244770920276642e-07,3.4e-07,4.052236700057983e-07,3.4e-07,3e-07,5.127191400527954e-07
62,1.0003438472747801e-06,3.928616962432861e-05,3.964353239536285e-06,2.2472307682037352e-06,2.001429271697998e-06,1.1118018686771393e-05,9.373068940639496e-07,3.774580144882202e-07,6.762951517105102e-07,3.989555978775024e-07,3e-07,5.155855655670166e-07
63,1e-06,1.84e-05,2.9e-06,1.0713011026382446e-06,1e-06,4.5e-06,9.271512830257415e-07,4.635147953033447e-07,4.402842187881469e-07,3.4007338523864745e-07,3e-07,4.83870096206665e-07
64,1e-06,4.642180976867676e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,3.699690008163452e-07,8.125281953811646e-07,3.4e-07,3e-07,5.410347700119018e-07
65,1e-06,1.8806919860839845e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,3.4e-07,3.761558198928833e-07,3.4e-07,3e-07,5.058193492889404e-07
66,1e-06,1.84e-05,2.9e-06,1.7239887118339537e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.413149738311767e-07,3.4e-07,3e-07,5.10388855934143e-07
67,1e-06,2.3829401588439943e-05,2.9e-06,1e-06,2.2148207664489746e-06,4.5555790662765505e-06,9.296043109893799e-07,3.4e-07,4.018990898132324e-07,3.4e-07,3e-07,4.967960691452026e-07
68,1e-06,1.84e-05,2.9e-06,2.6975229978561397e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,8.35718216896057e-07,3.4e-07,3e-07,5.38185453414917e-07
69,1e-06,1.84e-05,2.9e-06,1.0167523622512818e-06,1e-06,4.5e-06,9.4e-07,6.866381072998046e-07,4.828726196289062e-07,3.4e-07,3e-07,5.225541019439697e-07
70,1e-06,2.7400349044799806e-05,2.9e-06,1.0904809832572936e-06,1e-06,4.5e-06,9.345190179347992e-07,3.4e-07,3.4e-07,3.4e-07,3e-07,4.85867190361023e-07
71,1e-06,2.058031692504883e-05,2.9e-06,1.775107443332672e-06,4.064806365966796e-06,1.0500672101974487e-05,9.180656611919403e-07,3.4e-07,3.9789408683776855e-07,3.4e-07,3e-07,5.126775455474853e-07
72,1e-06,5.580286312103272e-05,2.9e-06,1e-06,4.328215789794922e-06,2.0976438105106355e-05,9.308216607570648e-07,6.096558475494384e-07,6.391721630096436e-07,4.848000192642212e-07,3e-07,4.993399667739868e-07
73,1.0203102111816406e-06,1.84e-05,2.9e-06,1.1729917526245116e-06,1e-06,4.5e-06,9.4e-07,9.345693492889403e-07,3.526622438430786e-07,3.4e-07,3e-07,5.160871171951294e-07
74,1.006907558441162e-06,1.84e-05,2.9e-06,1.3764393329620361e-06,1e-06,4.5e-06,9.4e-07,9.384675645828246e-07,3.4e-07,3.4e-07,3e-07,5.373996829986572e-07
75,1e-06,2.2697502517700194e-05,2.9e-06,1e-06,2.909227180480957e-06,1.0732961177825928e-05,9.270400905609131e-07,3.4e-07,3.7366036415100096e-07,3.4e-07,3e-07,5.210271310806274e-07
76,1.0011900424957274e-06,1.84e-05,2.9e-06,1.0771834850311278e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.86661901473999e-07,3.4e-07,3e-07,5.074681901931763e-07
77,1e-06,1.84e-05,2.9e-06,1.502007484436035e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.1371847629547114e-07,3.4e-07,3e-07,5.341571712493897e-07
78,1e-06,1.84e-05,2.9e-06,1.8838735222816467e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,6.94103660583496e-07,3.4e-07,3e-07,5.247744178771973e-07
79,1e-06,6.948544616699219e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.288537740707397e-07,7.069769763946533e-07,5.769947671890259e-07,3.4e-07,3e-07,5.169465303421021e-07
80,1.0018670558929444e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,3.4640318393707275e-07,3.4e-07,3e-07,5.349550294876099e-07
81,1e-06,2.6416093635559083e-05,2.9e-06,1.5449323058128357e-06,1e-06,4.5e-06,9.4e-07,4.834763669967651e-07,4.5430244445800777e-07,3.490399026870727e-07,3e-07,5.079676342010498e-07
82,1.0005225658416748e-06,1.84e-05,2.9e-06,1.978720724582672e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,3.413926029205322e-07,3.4e-07,3e-07,5.360429334640503e-07
83,1e-06,3.833766269683838e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.294096875190735e-07,5.07728042602539e-07,4.913061285018921e-07,3.4e-07,3e-07,5.426183366775513e-07
84,1e-06,5.597356090545654e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,6.48516263961792e-07,6.370293998718262e-07,3.4e-07,3e-07,5.517412328720092e-07
85,1e-06,2.3460613441467286e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,4.138751888275146e-07,4.419710779190063e-07,3.4e-07,3e-07,5.032205295562744e-07
86,1e-06,2.2806605911254883e-05,2.9e-06,1e-06,1.7071662902832032e-06,4.5e-06,9.4e-07,3.5433043479919434e-07,3.6946588993072505e-07,3.4e-07,3e-07,4.964973449707031e-07
87,1e-06,4.227962589263916e-05,1.2692799878120424e-05,1e-06,3.176477336883545e-06,2.7356498241424562e-05,9.321145725250244e-07,4.4610890388488765e-07,7.543356323242187e-07,4.3967975616455075e-07,3e-07,5.214458036422729e-07
88,1e-06,1.84e-05,2.9e-06,1.5371195077896117e-06,1e-06,4.5e-06,9.4e-07,9.395247840881348e-07,4.066375160217285e-07,3.4e-07,3e-07,5.044386100769043e-07
89,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,7.602466487884521e-07,5.147051477432251e-07,3.4e-07,3e-07,5.446234273910522e-07
90,1.0000053882598877e-06,1.84e-05,2.9e-06,2.2455820441246034e-06,1e-06,4.5e-06,9.4e-07,7.457390451431274e-07,4.4233900547027584e-07,3.4e-07,3e-07,4.992167329788208e-07
91,1e-06,1.9581480026245117e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.37578399181366e-07,3.5882195472717284e-07,3.9396053791046137e-07,3.4e-07,3e-07,5.246088457107544e-07
92,1e-06,4.9577033996582035e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.342731726169587e-07,4.4747168064117427e-07,6.487118864059447e-07,3.413215780258178e-07,3e-07,5.307635927200317e-07
93,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,5.053832530975342e-06,9.4e-07,5.286709451675415e-07,6.575285577774047e-07,3.4e-07,3e-07,5.989121913909912e-07
94,1e-06,2.4603154373168946e-05,2.9e-06,2.1059044599533083e-06,3.7096810340881345e-06,1.3738864243030547e-05,9.308903312683105e-07,3.4e-07,4.160555028915405e-07,3.693652534484863e-07,3e-07,4.897368431091309e-07
95,1.0008819580078124e-06,1.84e-05,2.9e-06,1.3064472675323485e-06,1e-06,4.5e-06,9.4e-07,9.099533224105834e-07,3.4e-07,3.4e-07,3e-07,4.990556240081787e-07
96,1e-06,3.864793033599854e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.39002298116684e-07,3.5624875068664545e-07,7.281906032562255e-07,3.520557069778442e-07,3e-07,5.422450399398803e-07
97,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.383145666122437e-07,7.293232107162475e-07,7.661276960372924e-07,3.4e-07,3e-07,5.59096827507019e-07
98,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,7.898070240020751e-07,7.715878868103027e-07,3.4e-07,3e-07,5.583564329147339e-07
99,1e-06,2.3945080757141112e-05,2.9e-06,1e-06,2.393007183074951e-06,7.543722331523895e-06,9.233790969848633e-07,3.4e-07,4.334054613113403e-07,3.4e-07,3e-07,5.207976484298706e-07
100,1e-06,2.477401752471924e-05,2.9e-06,1e-06,1.585922908782959e-06,4.5e-06,9.387513208389281e-07,3.434534692764282e-07,4.2749029636383055e-07,3.4e-07,3e-07,4.902323818206787e-07
101,1.0046456336975097e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,9.345159196853637e-07,3.4e-07,3.4e-07,3e-07,5.181453943252563e-07
102,1e-06,1.84e-05,2.9e-06,1.6084951758384704e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,5.810730123519897e-07,3.4e-07,3e-07,5.806094932556152e-07
103,1e-06,1.84e-05,2.9e-06,1.088136315345764e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,5.218707227706908e-07,3.4e-07,3e-07,5.21532588005066e-07
104,1e-06,1.9580555915832518e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.318820214271545e-07,3.4e-07,4.444178247451782e-07,3.4e-07,3e-07,5.317562818527221e-07
105,1e-06,1.84e-05,2.9e-06,1.2082363367080687e-06,1e-06,4.5e-06,9.4e-07,6.13677659034729e-07,4.699965143203735e-07,3.4e-07,3e-07,5.39542326927185e-07
106,1e-06,1.84e-05,2.9642077565193177e-06,1.1025274395942687e-06,1e-06,4.5e-06,9.396207237243652e-07,7.55653920173645e-07,5.653604173660278e-07,3.4e-07,3e-07,5.282288074493408e-07
107,1e-06,2.4901009750366212e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,5.924380683898925e-07,5.228569889068603e-07,3.4e-07,3e-07,5.446061325073242e-07
108,1.0277987957000733e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,9.093681716918944e-07,3.460028553009033e-07,3.4e-07,3e-07,5.478637075424194e-07
109,1e-06,1.84e-05,2.9e-06,1.4832252860069275e-06,1e-06,4.5e-06,9.4e-07,8.265842580795287e-07,4.919782543182373e-07,3.4e-07,3e-07,5.20635175704956e-07
110,1e-06,2.7134137153625488e-05,2.9e-06,1.929275572299957e-06,1e-06,6.9669955968856814e-06,9.278756225109101e-07,3.4e-07,3.627964878082275e-07,3.4e-07,3e-07,5.168847894668579e-07
111,1e-06,2.522224998474121e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.322914052009583e-07,3.4e-07,3.6948434352874753e-07,3.4e-07,3e-07,5.057729816436768e-07
112,1e-06,3.532720279693603e-05,2.9e-06,1e-06,1e-06,1.8078505516052248e-05,9.052297008037567e-07,8.611782455444335e-07,4.763453388214111e-07,3.4e-07,3e-07,5.55536437034607e-07
113,1e-06,2.160020408630371e-05,2.9e-06,1e-06,2.0332552909851073e-06,4.5e-06,9.335894978046417e-07,3.4e-07,4.264312887191772e-07,3.4e-07,3e-07,5.20596866607666e-07
114,1e-06,1.84e-05,2.9e-06,1.034126102924347e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.933840179443359e-07,3.4e-07,3e-07,5.025846481323242e-07
115,1e-06,2.900341796875e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,4.676966094970703e-07,4.2421585559844966e-07,3.4e-07,3e-07,5.027435255050659e-07
116,1.0038672924041747e-06,1.84e-05,2.9e-06,1.4590826630592345e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,6.177576208114624e-07,3.4e-07,3e-07,5.163381099700928e-07
117,1e-06,2.4029933547973632e-05,2.9e-06,1e-06,2.3336477279663087e-06,8.799397110939027e-06,9.222735750675202e-07,3.4e-07,3.9030529499053953e-07,3.4e-07,3e-07,5.023731422424317e-07
118,1e-06,3.472021789550781e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.393575274944305e-07,5.308138513565063e-07,5.008838319778442e-07,3.4e-07,3e-07,5.533544301986694e-07
119,1e-06,2.3837329483032226e-05,2.9e-06,2.3631799817085268e-06,1.3102742195129394e-06,4.5e-06,9.206715726852417e-07,3.4e-07,3.5048264503479004e-07,3.4e-07,3.019370555877685e-07,4.469389486312866e-07
120,1.0056381702423096e-06,1.84e-05,2.9e-06,1.0487409234046936e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.951876068115234e-07,3.4e-07,3e-07,5.441756820678711e-07
121,1.03509202003479e-06,1.84e-05,2.9e-06,1.7179323434829712e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.819327020645141e-07,3.4e-07,3e-07,5.136075639724731e-07
122,1e-06,1.84e-05,2.9e-06,1.6743695735931395e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.618469619750976e-07,3.4e-07,3e-07,5.162857294082642e-07
123,1.0262417316436767e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.844324493408203e-07,3.4e-07,3e-07,5.40535078048706e-07
124,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,4.3882881641387937e-07,4.383402967453003e-07,3.4e-07,3e-07,5.462676811218261e-07
125,1e-06,2.877610626220703e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.358926725387573e-07,7.425540828704833e-07,5.276505613327026e-07,3.4e-07,3e-07,5.799541473388671e-07
126,1e-06,1.84e-05,2.9e-06,1.5482711791992186e-06,1e-06,4.5e-06,9.4e-07,8.114905738830566e-07,4.445326232910156e-07,3.4e-07,3e-07,4.973706436157227e-07
127,1e-06,3.4574860191345214e-05,2.9e-06,1e-06,1e-06,6.0411180257797244e-06,9.4e-07,8.844642543792724e-07,5.006088876724243e-07,3.4e-07,3e-07,6.280868005752563e-07
128,1e-06,1.84e-05,2.9e-06,1.3994220495223999e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,7.979166650772094e-07,3.4e-07,3e-07,5.483192014694214e-07
129,1.0024322986602783e-06,1.84e-05,2.9e-06,1.6496635675430296e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,6.66967430114746e-07,3.4e-07,3e-07,5.306699275970459e-07
130,1e-06,1.84e-05,2.9e-06,1.2168279290199279e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,5.803596878051757e-07,3.4e-07,3e-07,5.273353004455566e-07
131,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.4e-07,8.163214826583861e-07,8.04705729484558e-07,3.4e-07,3e-07,6.083040571212769e-07
132,1e-06,1.84e-05,2.9e-06,1e-06,1e-06,4.5e-06,9.281844687461853e-07,3.8865527153015134e-07,4.2098683357238766e-07,3.4e-07,3e-07,5.077969169616699e-07
133,1.016244888305664e-06,1.84e-05,2.9e-06,1.4539542198181153e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.863191509246826e-07,3.4e-07,3e-07,4.955456924438477e-07
134,1e-06,1.84e-05,2.9e-06,1.5204831361770628e-06,1e-06,4.5e-06,9.4e-07,9.399999999999999e-07,4.1732000350952144e-07,3.4e-07,3e-07,5.480048561096191e-07
135,1e-06,2.6979051971435548e-05,2.9e-06,1.4178562760353088e-06,1e-06,1.3503694891929628e-05,9.160729455947876e-07,3.4e-07,3.817936086654663e-07,3.4e-07,3e-07,5.212774419784546e-07
136,1e-06,4.040205726623536e-05,2.9e-06,1.1410529017448426e-06,1e-06,4.5e-06,9.356093394756317e-07,3.4152835845947264e-07,6.568730974197387e-07,3.4e-07,3e-07,5.329648160934448e-07
137,1e-06,3.0600115394592284e-05,2.9e-06,1e-06,1e-06,9.391003370285034e-06,9.353277659416198e-07,7.86404480934143e-07,4.5394274234771724e-07,3.4e-07,3e-07,5.831240081787109e-07
