,w8,w6,w4,w10,w1,w0,l8,l6,l4,l10,l1,l0
25,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.29460518360138e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
26,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.005910444259644e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
27,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.225664389133453e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
28,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.187451326847076e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
29,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
30,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.083987593650818e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
31,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.314737129211426e-07,9.399999999999999e-07,9.127044820785523e-07,3.4e-07,9e-07,8.999999999999999e-07
32,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.319903790950775e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
33,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
34,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.266266989707946e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
35,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
36,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
37,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
38,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.684440076351166e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
39,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.27872543334961e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
40,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.808668696880341e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
41,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
42,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
43,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
44,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
45,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.32589156627655e-07,9.399999999999999e-07,8.992864990234375e-07,3.4e-07,9e-07,3.8e-07
46,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.3046750664711e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
47,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
48,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
49,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.06154088973999e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
50,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.209957170486451e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
51,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
52,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.291898930072785e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
53,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
54,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
55,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.1811629652977e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
56,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.275003051757813e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
57,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
58,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
59,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
60,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.916226267814637e-07,9.399999999999999e-07,4.0594750881195066e-07,3.4e-07,9e-07,8.999999999999999e-07
61,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.29923665523529e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
62,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.979039990901947e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
63,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.135548150539398e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
64,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.052916264533996e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
65,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.34464863538742e-07,9.399999999999999e-07,8.677154684066772e-07,3.4e-07,9e-07,3.8e-07
66,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.299046528339386e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
67,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.345448732376098e-07,9.399999999999999e-07,8.728036546707153e-07,3.4e-07,9e-07,3.8e-07
68,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
69,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.72172840833664e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
70,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.017442202568054e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
71,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
72,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.983077621459961e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
73,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
74,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.226766538619996e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
75,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
76,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
77,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
78,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.267381846904754e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
79,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.285826599597931e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
80,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.355743932723999e-07,9.399999999999999e-07,9.375380897521971e-07,3.4e-07,9e-07,3.8e-07
81,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.262186348438263e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
82,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
83,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.013158237934113e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
84,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
85,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.258051455020904e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
86,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
87,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.170515370368957e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
88,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
89,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
90,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
91,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.313749349117279e-07,9.399999999999999e-07,9.064402723312378e-07,3.4e-07,9e-07,8.999999999999999e-07
92,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
93,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.070987606048584e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
94,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.988862562179565e-07,9.399999999999999e-07,5.154381418228149e-07,3.4e-07,9e-07,3.8e-07
95,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
96,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.175214290618896e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
97,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.319044554233551e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
98,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.283765995502472e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
99,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.113025689125061e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
100,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.317105162143707e-07,9.399999999999999e-07,7.983295106887817e-07,3.4e-07,9e-07,5.737704515457154e-07
101,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.249012362957001e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
102,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.078291118144989e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
103,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.245268476009369e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
104,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.180320835113525e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
105,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.299574387073517e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
106,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.295564126968384e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
107,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
108,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.169602859020233e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
109,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
110,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
111,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.287592482566834e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
112,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.316377401351928e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
113,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.088751029968262e-07,9.399999999999999e-07,6.285284423828125e-07,3.4e-07,9e-07,3.8e-07
114,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.261470806598663e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
115,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.298910653591156e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
116,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.629580402374268e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
117,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.819031834602355e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
118,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
119,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
120,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.239626252651214e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
121,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.294794821739196e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
122,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.265732288360596e-07,9.399999999999999e-07,3.4e-07,3.4e-07,9e-07,3.8e-07
123,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
124,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
125,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
126,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.258990359306335e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
127,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
128,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
129,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
130,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,8.66831887960434e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
131,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.214069581031799e-07,9.399999999999999e-07,6.7942232131958e-07,3.4e-07,9e-07,3.8e-07
132,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.351078736782074e-07,9.399999999999999e-07,9.084384107589721e-07,3.4e-07,9e-07,3.8e-07
133,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.2234703540802e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
134,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.310665774345398e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
135,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
136,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.187834024429321e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
137,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
138,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.296192669868469e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
139,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
140,1.4e-06,0.0001,2.9e-06,7.049999999999999e-05,8.34e-05,0.0001,9.321636927127839e-07,9.399999999999999e-07,9.399999999999999e-07,3.4e-07,9e-07,8.999999999999999e-07
