-1.215900e+03	-4.761200e+01 1.03403e-06 7.25461e-05 1.61194e-05 2.04421e-05 6.27889e-06 6.75804e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.87070e-07 7.56644e-07 5.27925e-07 7.40844e-07 3.53865e-07 4.12151e-07 
-1.215600e+03	-3.978400e+01 1.04484e-06 6.65395e-05 4.96225e-05 6.08721e-05 1.42587e-05 7.80015e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.24842e-07 3.73763e-07 6.66460e-07 3.40000e-07 3.10664e-07 3.80212e-07 
-1.212600e+03	-4.668100e+01 1.17870e-06 7.04494e-05 2.72625e-05 3.13311e-05 7.25328e-06 3.69679e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.62010e-07 3.50536e-07 3.83436e-07 4.50163e-07 5.59004e-07 4.60017e-07 
-1.212400e+03	-4.281800e+01 1.04185e-06 9.47997e-05 1.71888e-05 4.69434e-05 4.04268e-06 5.39213e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.50967e-07 3.41905e-07 4.18969e-07 3.40000e-07 3.78482e-07 3.98137e-07 
-1.204800e+03	-4.243800e+01 1.03306e-06 4.29139e-05 2.63803e-05 3.66728e-05 1.98284e-06 2.12554e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.44382e-07 3.83395e-07 4.06827e-07 3.40853e-07 3.57415e-07 4.40024e-07 
-1.199600e+03	-4.275500e+01 1.03043e-06 6.50410e-05 1.67713e-05 4.55430e-05 1.59215e-06 1.73340e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.75685e-07 3.76727e-07 3.75932e-07 3.40000e-07 4.47006e-07 3.89335e-07 
-1.195000e+03	-4.816600e+01 1.01551e-06 7.68353e-05 4.66579e-05 1.52394e-06 7.68235e-06 5.31080e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.59995e-07 5.19821e-07 5.23839e-07 6.54409e-07 3.09144e-07 4.71276e-07 
-1.191800e+03	-4.798300e+01 1.04944e-06 8.79853e-05 6.60872e-05 4.46457e-06 1.67263e-06 1.18096e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.03981e-07 4.41769e-07 6.12188e-07 3.96508e-07 3.22558e-07 5.29714e-07 
-1.190100e+03	-5.048700e+01 1.05415e-06 4.19312e-05 1.36403e-05 1.58023e-05 2.11346e-06 2.52695e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.40968e-07 3.43818e-07 4.56764e-07 7.23011e-07 3.03139e-07 4.84391e-07 
-1.188800e+03	-4.460400e+01 1.37943e-06 9.24066e-05 6.60958e-05 2.56686e-05 2.38801e-06 2.19944e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.30575e-07 4.12068e-07 4.88225e-07 3.54609e-07 3.33313e-07 5.66083e-07 
-1.187000e+03	-4.814500e+01 1.13749e-06 8.13082e-05 2.38223e-05 1.00000e-06 4.59113e-06 2.57568e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.28167e-07 4.37327e-07 3.40000e-07 3.71724e-07 4.80580e-07 4.76630e-07 
-1.185300e+03	-4.626500e+01 1.04568e-06 4.17578e-05 2.10495e-05 6.43501e-06 7.82194e-06 7.57665e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.10180e-07 4.16639e-07 4.53502e-07 4.94542e-07 3.05801e-07 4.06019e-07 
-1.181600e+03	-4.869300e+01 1.01028e-06 6.45935e-05 3.99855e-05 3.44844e-06 1.66496e-06 1.28703e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.33434e-07 4.03974e-07 4.13068e-07 3.67203e-07 4.25052e-07 6.61023e-07 
-1.181300e+03	-4.389300e+01 1.02378e-06 9.93357e-05 3.85410e-05 6.90704e-05 1.75806e-06 6.67400e-06 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.51385e-07 3.52080e-07 6.05467e-07 3.78570e-07 7.05996e-07 4.50844e-07 
-1.179000e+03	-4.428400e+01 1.05815e-06 9.15556e-05 1.58279e-05 2.22799e-05 2.71503e-06 8.22413e-06 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.08309e-07 9.01201e-07 3.64259e-07 3.89829e-07 7.45397e-07 4.10893e-07 
-1.176800e+03	-4.746500e+01 1.12296e-06 6.37113e-05 4.87018e-05 2.95351e-05 5.65719e-06 4.16181e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.64467e-07 3.46634e-07 4.34512e-07 4.47665e-07 3.03708e-07 5.68413e-07 
-1.173600e+03	-5.156300e+01 1.05502e-06 9.90546e-05 6.07656e-05 7.04713e-05 6.16883e-06 6.27395e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.52109e-07 3.94194e-07 3.60989e-07 7.67313e-07 3.55887e-07 6.61147e-07 
-1.173500e+03	-4.938700e+01 1.01233e-06 8.60140e-05 4.95299e-05 1.08912e-05 1.17002e-06 8.26668e-06 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.71906e-07 3.55685e-07 4.67622e-07 5.93841e-07 3.41456e-07 4.33274e-07 
-1.171800e+03	-4.835700e+01 1.09861e-06 8.24307e-05 3.94531e-05 1.51314e-06 5.31442e-06 7.22460e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.79371e-07 4.85538e-07 6.03583e-07 4.75452e-07 3.19509e-07 4.56962e-07 
-1.171600e+03	-4.437600e+01 1.06167e-06 8.56715e-05 2.43387e-05 5.09073e-05 1.39513e-06 1.31424e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.55933e-07 3.63422e-07 3.43075e-07 3.80999e-07 4.12690e-07 4.06792e-07 
-1.171100e+03	-4.594300e+01 1.00855e-06 9.64545e-05 4.34996e-05 5.50680e-05 3.65934e-06 4.24818e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.46923e-07 8.72786e-07 5.15432e-07 4.64584e-07 3.11371e-07 4.39418e-07 
-1.169500e+03	-4.290500e+01 1.01635e-06 7.50824e-05 2.62609e-05 6.14177e-05 7.46733e-06 2.41268e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.25353e-07 4.67842e-07 4.67220e-07 3.73485e-07 8.99838e-07 4.69443e-07 
-1.169300e+03	-4.240700e+01 1.16480e-06 7.35765e-05 6.07561e-05 4.35367e-05 4.15015e-06 3.27785e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.31400e-07 3.59051e-07 8.83689e-07 3.45772e-07 3.28273e-07 4.37068e-07 
-1.169000e+03	-4.464100e+01 1.05872e-06 9.04946e-05 1.98380e-05 1.02460e-05 9.71287e-06 8.92998e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.74508e-07 7.02378e-07 3.86495e-07 3.62493e-07 3.18311e-07 4.12176e-07 
-1.168800e+03	-4.983100e+01 1.06773e-06 6.39667e-05 1.60269e-05 4.56106e-05 2.42435e-06 2.50957e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.65541e-07 4.34492e-07 3.42148e-07 5.60205e-07 3.35804e-07 6.00098e-07 
-1.168500e+03	-4.861700e+01 1.00018e-06 9.63816e-05 2.61597e-05 6.33374e-05 2.40840e-06 4.27260e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.71135e-07 4.70321e-07 4.52138e-07 4.65653e-07 3.24410e-07 5.35693e-07 
-1.166900e+03	-4.436200e+01 1.01588e-06 9.02264e-05 4.25903e-05 4.36853e-06 1.17014e-05 6.91690e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.13874e-07 4.93068e-07 6.19079e-07 3.40506e-07 3.45654e-07 3.93547e-07 
-1.166800e+03	-4.390400e+01 1.00000e-06 9.67940e-05 4.42760e-05 8.24832e-06 4.97047e-06 2.12226e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.04220e-07 4.79397e-07 6.12305e-07 3.42670e-07 3.86924e-07 4.16875e-07 
-1.166700e+03	-4.667900e+01 1.01335e-06 8.87951e-05 3.20835e-05 4.70613e-06 1.15775e-05 8.05581e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.05185e-07 5.74070e-07 3.91930e-07 3.81326e-07 4.70619e-07 4.89099e-07 
-1.164500e+03	-4.575500e+01 1.00467e-06 5.91833e-05 1.89210e-05 1.03965e-05 6.67932e-06 5.80366e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.98686e-07 7.60027e-07 3.74100e-07 4.90220e-07 3.00000e-07 4.05598e-07 
-1.163600e+03	-4.618100e+01 1.03451e-06 9.96784e-05 5.73517e-05 1.77968e-05 6.27718e-06 6.84400e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.99445e-07 3.93401e-07 4.15496e-07 3.46913e-07 3.31779e-07 7.09765e-07 
-1.161100e+03	-4.934100e+01 1.02113e-06 8.10788e-05 2.50283e-05 1.07701e-05 6.19203e-06 3.75177e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.69740e-07 3.82113e-07 4.01100e-07 5.67407e-07 4.62524e-07 4.69083e-07 
-1.161100e+03	-4.234400e+01 1.04801e-06 9.95912e-05 2.09903e-05 4.19099e-05 9.72212e-06 7.46401e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.26109e-07 3.81309e-07 6.13637e-07 3.49155e-07 4.51945e-07 4.44864e-07 
-1.159500e+03	-4.339800e+01 1.02275e-06 6.04485e-05 3.51081e-05 8.33268e-06 1.32443e-05 7.76820e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.88922e-07 4.00787e-07 3.87257e-07 3.42540e-07 4.14547e-07 4.01398e-07 
-1.158700e+03	-4.582800e+01 1.07425e-06 9.68939e-05 8.44716e-05 2.53503e-05 1.75158e-05 8.85963e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.31277e-07 3.40309e-07 4.57011e-07 4.77591e-07 3.00575e-07 4.10191e-07 
-1.156600e+03	-4.632600e+01 1.00000e-06 7.70349e-05 3.16535e-05 1.17637e-05 9.31687e-06 5.38029e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.97413e-07 6.31593e-07 5.72108e-07 4.38548e-07 3.93934e-07 4.95561e-07 
-1.156400e+03	-4.797900e+01 1.00274e-06 9.53264e-05 9.03853e-05 6.41381e-06 7.81669e-06 4.91507e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.35129e-07 4.31561e-07 8.44410e-07 5.93819e-07 3.81720e-07 4.75866e-07 
-1.155600e+03	-4.275800e+01 1.01660e-06 5.21276e-05 2.73411e-05 1.70612e-05 1.37266e-05 7.27392e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.74388e-07 4.64311e-07 4.63280e-07 3.76901e-07 3.64947e-07 4.24275e-07 
-1.151600e+03	-4.215400e+01 1.12030e-06 7.92039e-05 5.53548e-05 2.74132e-05 9.19246e-06 3.07048e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.46406e-07 3.49126e-07 3.92452e-07 3.42863e-07 5.45596e-07 4.04834e-07 
-1.149500e+03	-4.230900e+01 1.00070e-06 7.96084e-05 1.90069e-05 3.69773e-05 6.73886e-06 4.75364e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.43941e-07 5.78898e-07 4.21910e-07 3.57258e-07 3.31503e-07 3.88197e-07 
-1.148200e+03	-5.013100e+01 1.00059e-06 9.11546e-05 4.14292e-05 4.07855e-06 5.41359e-06 7.44222e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.10818e-07 3.45685e-07 3.82003e-07 4.49958e-07 3.50497e-07 5.11931e-07 
-1.147800e+03	-4.652200e+01 1.02316e-06 9.48439e-05 5.78287e-05 8.64373e-06 2.85026e-06 1.12364e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.91506e-07 3.48649e-07 4.50351e-07 3.48525e-07 6.18808e-07 4.98994e-07 
-1.147700e+03	-4.703000e+01 1.10447e-06 7.97669e-05 5.75177e-05 1.00000e-06 2.75712e-06 2.76626e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.23617e-07 4.03745e-07 3.71250e-07 3.40000e-07 3.66975e-07 4.93074e-07 
-1.146000e+03	-4.497700e+01 1.02783e-06 3.54608e-05 3.21925e-05 3.24696e-05 7.64188e-06 7.27795e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.85499e-07 3.50013e-07 6.29729e-07 4.01941e-07 3.05723e-07 5.90414e-07 
-1.145800e+03	-4.678100e+01 1.24083e-06 6.81624e-05 1.96490e-05 2.53575e-06 1.00000e-06 1.39858e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.21314e-07 4.40695e-07 4.97338e-07 3.51132e-07 3.11751e-07 4.03682e-07 
-1.145800e+03	-4.775400e+01 1.00240e-06 6.03133e-05 4.07468e-05 9.52233e-06 8.34135e-06 4.27643e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.20879e-07 4.49636e-07 5.76148e-07 8.98607e-07 3.50885e-07 4.32120e-07 
-1.144700e+03	-4.645600e+01 1.13687e-06 9.54863e-05 5.81629e-05 1.83804e-06 1.44863e-05 4.90732e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.44257e-07 3.58907e-07 4.97958e-07 5.14103e-07 5.41778e-07 3.85212e-07 
-1.144100e+03	-5.026200e+01 1.01793e-06 9.70923e-05 2.70443e-05 3.51085e-05 2.99962e-06 1.94432e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.35779e-07 4.52134e-07 4.56793e-07 5.69316e-07 6.59636e-07 5.34295e-07 
-1.143400e+03	-4.409400e+01 1.00905e-06 3.69659e-05 9.53124e-06 1.65429e-05 7.05687e-06 7.28310e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.25877e-07 4.39908e-07 4.53787e-07 4.16820e-07 3.00971e-07 3.87224e-07 
-1.141900e+03	-4.789800e+01 1.00172e-06 5.88739e-05 3.50241e-05 2.98938e-06 1.32127e-06 1.07829e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.15755e-07 6.18258e-07 4.46320e-07 4.65965e-07 3.00232e-07 4.97263e-07 
-1.140900e+03	-4.528900e+01 1.00934e-06 9.10820e-05 1.21391e-05 4.28889e-05 1.87383e-06 3.37728e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.25258e-07 3.76414e-07 3.40000e-07 3.80483e-07 3.22976e-07 4.05097e-07 
-1.136000e+03	-4.337600e+01 1.14285e-06 9.35110e-05 9.50713e-05 1.64483e-05 1.11690e-05 4.98938e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.11109e-07 4.30288e-07 7.22640e-07 4.07245e-07 3.01199e-07 3.99262e-07 
-1.134600e+03	-4.342600e+01 1.04845e-06 9.22782e-05 3.34845e-05 3.40491e-05 1.50782e-05 8.90129e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.37622e-07 3.77409e-07 3.50775e-07 3.68932e-07 4.24618e-07 4.23819e-07 
-1.132500e+03	-4.454500e+01 1.07296e-06 4.75749e-05 4.20788e-05 1.17858e-05 8.48633e-06 7.60659e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.13909e-07 3.74508e-07 4.43932e-07 3.55076e-07 3.00433e-07 4.35134e-07 
-1.132100e+03	-4.810200e+01 1.01335e-06 4.05898e-05 1.61906e-05 1.81193e-05 6.14444e-06 5.76399e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.07823e-07 3.94903e-07 3.94012e-07 5.78031e-07 4.40117e-07 4.71196e-07 
-1.129100e+03	-5.082500e+01 1.00030e-06 6.78899e-05 2.20772e-05 6.55867e-05 4.35896e-06 5.15557e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.18941e-07 5.36093e-07 3.41666e-07 8.58536e-07 3.25206e-07 5.95719e-07 
-1.128900e+03	-4.567500e+01 1.06393e-06 9.84301e-05 7.61023e-05 2.35242e-05 5.75904e-06 4.07357e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.48695e-07 4.14507e-07 3.76196e-07 4.29391e-07 3.17691e-07 4.25792e-07 
-1.128900e+03	-4.257100e+01 1.00000e-06 9.13635e-05 1.32848e-05 5.94273e-05 2.79824e-06 3.14205e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.50889e-07 3.68366e-07 4.69060e-07 3.44149e-07 3.26322e-07 4.49811e-07 
-1.128000e+03	-4.601000e+01 1.04852e-06 6.43360e-05 4.43931e-05 1.11937e-06 3.68432e-06 4.29902e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.99486e-07 5.14649e-07 5.24482e-07 3.46904e-07 3.12183e-07 4.35016e-07 
-1.127800e+03	-4.920000e+01 1.35610e-06 8.91778e-05 4.30917e-05 1.45109e-06 2.73975e-06 1.28836e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.36123e-07 3.71821e-07 3.78107e-07 3.52860e-07 4.95116e-07 5.70994e-07 
-1.127800e+03	-4.709200e+01 1.19859e-06 6.34940e-05 4.10587e-05 1.91936e-05 1.28815e-05 9.28411e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.87651e-07 3.53700e-07 5.59913e-07 5.37772e-07 3.24615e-07 4.34227e-07 
-1.126700e+03	-4.474300e+01 1.00592e-06 6.52570e-05 3.05387e-05 4.21465e-05 9.19086e-06 6.73660e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.29415e-07 3.73765e-07 8.92575e-07 4.12659e-07 4.73908e-07 5.34682e-07 
-1.126000e+03	-4.890900e+01 1.06943e-06 8.62887e-05 4.84055e-05 1.45182e-05 1.00489e-05 9.25192e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.93141e-07 7.92979e-07 7.35942e-07 7.36686e-07 3.54486e-07 5.31016e-07 
-1.125800e+03	-4.300800e+01 1.10072e-06 8.33665e-05 2.59250e-05 3.52293e-05 9.96887e-06 5.69769e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.66197e-07 7.58459e-07 4.26381e-07 4.03099e-07 3.01454e-07 4.00568e-07 
-1.125600e+03	-5.225100e+01 1.01257e-06 8.19656e-05 3.30559e-05 1.95221e-05 1.32491e-06 1.29628e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.78104e-07 7.20543e-07 4.88709e-07 8.04116e-07 3.13988e-07 6.67887e-07 
-1.125500e+03	-4.492100e+01 1.03340e-06 7.00666e-05 1.37681e-05 2.56201e-05 8.56144e-06 3.31982e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.89124e-07 4.03012e-07 5.49249e-07 4.28773e-07 8.05020e-07 4.00624e-07 
-1.124700e+03	-4.561700e+01 1.01453e-06 7.22571e-05 2.88912e-05 6.28571e-05 1.00000e-06 1.51077e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 8.23942e-07 4.46544e-07 3.40000e-07 4.43433e-07 3.03217e-07 4.62273e-07 
-1.124500e+03	-4.973800e+01 1.00818e-06 8.06204e-05 4.81851e-05 7.39476e-06 5.79493e-06 2.59673e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.30686e-07 3.70834e-07 3.43878e-07 4.94723e-07 6.71770e-07 5.95777e-07 
-1.122300e+03	-5.246900e+01 1.04256e-06 9.29272e-05 1.22835e-05 3.12519e-06 2.78610e-06 2.90073e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.88353e-07 8.20253e-07 3.78228e-07 8.55537e-07 4.60039e-07 6.23690e-07 
-1.121500e+03	-4.872100e+01 1.21486e-06 8.44417e-05 1.80616e-05 2.22090e-05 5.48048e-06 5.61128e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.54947e-07 5.83139e-07 5.87610e-07 6.02731e-07 3.54770e-07 4.68411e-07 
-1.120800e+03	-4.477800e+01 1.03567e-06 6.94497e-05 2.80704e-05 1.04085e-06 3.20723e-06 2.26246e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.88499e-07 5.27418e-07 5.72964e-07 7.79797e-07 4.05172e-07 4.14580e-07 
-1.120700e+03	-4.466400e+01 1.08667e-06 7.27378e-05 5.52000e-05 4.63287e-06 1.07452e-05 5.78435e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 7.24945e-07 3.89133e-07 3.54739e-07 3.53927e-07 3.79244e-07 4.32076e-07 
-1.120600e+03	-4.487600e+01 1.20020e-06 6.22119e-05 5.90782e-05 1.72211e-05 5.03329e-06 4.02030e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.92758e-07 3.96826e-07 5.69448e-07 3.81510e-07 3.36301e-07 4.50100e-07 
-1.120400e+03	-4.452800e+01 1.00623e-06 4.95082e-05 9.23173e-06 1.57143e-05 6.47113e-06 3.88403e-05 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 9.13127e-07 5.38634e-07 3.55079e-07 4.21208e-07 3.77463e-07 4.40147e-07 
-1.119300e+03	-4.481700e+01 1.00016e-06 6.45927e-05 2.22972e-05 1.63777e-05 1.00000e-06 6.39746e-06 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 5.00000e+00 6.57136e-07 3.87061e-07 4.77361e-07 3.55316e-07 6.20242e-07 4.53066e-07 
